"HHIndex" "WithinHHIndex" "Gender" "Race" "Hisp" "Age" "Relate" "Owner" "HHGender" "HHRace" "HHHisp" "HHAge"
5624 4 1 2 5 20 2 2 1 2 5 57
5625 2 2 7 2 27 10 1 1 7 2 23
5626 2 2 1 1 26 10 2 1 1 1 26
5627 2 2 1 1 38 1 1 1 1 1 40
5627 3 1 1 1 10 2 1 1 1 1 40
5627 4 2 1 1 7 2 1 1 1 1 40
5628 2 1 1 1 56 1 1 2 1 1 51
5629 2 2 1 1 68 1 2 1 1 1 71
5630 2 1 1 1 67 1 1 2 1 1 64
5631 2 2 1 1 54 1 1 1 1 1 57
5631 3 1 1 1 18 2 1 1 1 1 57
5631 4 2 1 1 16 2 1 1 1 1 57
5632 2 2 1 1 69 1 1 1 1 1 71
5633 2 1 1 2 64 1 2 2 1 2 49
5634 2 2 1 1 53 1 1 1 1 1 52
5634 3 1 1 1 27 2 1 1 1 1 52
5635 2 2 1 1 80 1 2 1 1 1 83
5636 2 2 1 1 70 1 1 1 1 1 74
5637 2 2 1 1 80 1 1 1 1 1 81
5638 2 2 1 1 51 1 1 1 1 1 55
5638 3 1 1 1 12 2 1 1 1 1 55
5638 4 1 1 1 9 2 1 1 1 1 55
5639 2 2 8 1 58 1 1 1 1 1 65
5640 2 2 5 1 39 1 2 1 5 1 44
5640 3 2 5 1 12 2 2 1 5 1 44
5640 4 1 5 1 9 2 2 1 5 1 44
5641 2 2 1 1 76 10 1 1 1 1 79
5642 2 1 1 1 54 1 1 2 1 1 45
5642 3 2 1 1 12 2 1 2 1 1 45
5643 2 1 1 1 81 1 1 2 1 1 78
5644 2 1 8 1 58 10 2 2 1 1 61
5645 2 1 2 1 22 10 2 1 9 1 22
5645 3 1 1 1 22 10 2 1 9 1 22
5646 2 1 1 1 46 1 1 2 1 1 44
5646 3 1 1 1 16 2 1 2 1 1 44
5646 4 1 1 1 14 2 1 2 1 1 44
5647 2 1 1 1 49 1 1 2 1 1 43
5648 2 2 1 4 40 2 1 1 1 4 72
5649 2 2 1 1 34 1 1 1 1 1 34
5649 3 1 1 1 7 2 1 1 1 1 34
5650 2 1 9 1 45 2 1 2 9 1 79
5651 2 2 1 1 62 1 1 1 1 1 61
5652 2 2 1 1 66 1 1 1 1 1 68
5653 2 2 1 1 71 6 1 1 1 1 66
5654 2 1 1 1 26 2 1 1 1 1 46
5654 3 1 1 3 48 11 1 1 1 1 46
5655 2 1 1 1 58 10 1 1 1 1 72
5656 2 2 1 1 26 10 1 2 1 1 28
5656 3 2 1 1 27 11 1 2 1 1 28
5657 2 2 1 1 61 2 1 2 1 1 79
5658 2 2 1 2 75 1 1 1 1 2 77
5659 2 2 2 1 31 1 1 1 2 1 32
5659 3 1 2 1 2 2 1 1 2 1 32
5660 2 1 1 1 37 1 1 2 1 1 39
5660 3 2 1 1 9 2 1 2 1 1 39
5660 4 1 1 1 5 2 1 2 1 1 39
5661 2 2 2 1 54 11 2 2 2 1 54
5662 2 1 1 2 33 1 1 2 1 2 32
5662 3 1 1 2 9 2 1 2 1 2 32
5663 2 1 1 1 4 2 1 2 1 1 23
5663 3 1 1 1 23 10 1 2 1 1 23
5664 2 2 7 2 21 1 1 1 7 2 32
5664 3 2 7 2 55 4 1 1 7 2 32
5665 2 2 1 2 39 1 1 1 1 2 39
5666 2 1 1 1 44 1 1 2 1 1 36
5666 3 2 1 1 12 2 1 2 1 1 36
5666 4 2 1 1 8 2 1 2 1 1 36
5667 2 2 1 1 4 2 1 1 1 1 36
5668 2 2 2 1 21 10 2 1 2 1 23
5669 2 2 1 1 64 1 1 1 1 1 63
5670 2 2 1 1 59 1 1 1 1 1 65
5671 2 1 1 1 6 2 1 2 1 2 46
5672 2 2 7 3 47 1 2 1 7 3 51
5673 2 2 1 1 78 1 1 1 1 1 82
5674 2 2 1 1 29 1 1 1 1 1 32
5675 2 1 7 1 37 1 1 2 7 4 39
5675 3 1 7 4 7 2 1 2 7 4 39
5675 4 2 7 4 4 2 1 2 7 4 39
5676 2 1 1 1 73 1 1 2 1 1 71
5677 2 1 1 1 64 1 1 2 1 1 61
5678 2 2 1 1 57 1 1 1 1 1 59
5679 2 1 1 1 63 1 1 2 1 1 58
5679 3 1 1 1 23 2 1 2 1 1 58
5680 2 2 1 1 33 1 2 1 1 1 37
5681 2 2 2 1 64 1 1 1 2 1 66
5681 3 1 2 1 40 2 1 1 2 1 66
5682 2 2 1 1 24 1 1 1 1 1 28
5682 3 2 1 1 1 2 1 1 1 1 28
5683 2 2 1 1 38 1 1 1 1 1 43
5683 3 2 1 1 12 2 1 1 1 1 43
5684 2 2 1 1 64 1 1 1 1 1 64
5685 2 2 1 1 54 1 1 1 1 1 60
5686 2 2 6 1 36 1 1 1 6 1 35
5686 3 2 6 1 5 2 1 1 6 1 35
5686 4 2 6 1 1 2 1 1 6 1 35
5687 2 2 1 1 83 1 1 1 1 1 86
5687 3 1 1 1 68 6 1 1 1 1 86
5688 2 1 1 1 61 1 1 2 1 1 59
5689 2 2 1 1 56 1 1 1 1 1 61
5690 2 2 1 1 61 1 1 1 1 1 64
5691 2 1 1 1 63 1 1 2 1 1 55
5692 2 1 1 1 35 1 1 2 1 1 36
5693 2 1 1 5 26 2 2 2 1 5 47
5693 3 2 1 5 19 2 2 2 1 5 47
5693 4 1 1 5 19 2 2 2 1 5 47
5694 2 1 1 1 73 1 1 2 1 1 68
5694 3 1 1 1 10 8 1 2 1 1 68
5695 2 1 1 5 31 11 2 1 1 5 36
5696 2 1 1 1 74 1 1 2 1 1 64
5697 2 2 1 1 64 1 1 1 1 1 67
5698 2 2 2 1 14 2 2 1 2 1 52
5698 3 1 2 1 13 2 2 1 2 1 52
5698 4 2 2 1 13 2 2 1 2 1 52
5699 2 1 1 1 5 2 2 2 1 1 28
5699 3 1 1 1 3 2 2 2 1 1 28
5699 4 1 1 1 24 10 2 2 1 1 28
5700 2 1 3 1 81 1 1 2 3 1 75
5701 2 2 6 1 40 1 1 1 1 1 43
5701 3 2 8 1 5 2 1 1 1 1 43
5701 4 1 8 1 1 2 1 1 1 1 43
5702 2 1 2 1 88 1 1 2 2 1 85
5703 2 1 1 1 33 10 2 2 1 1 34
5704 2 2 1 1 48 1 1 1 1 1 49
5704 3 2 1 1 21 2 1 1 1 1 49
5704 4 1 1 1 18 2 1 1 1 1 49
5705 2 1 1 1 18 2 1 1 1 1 71
5706 2 1 1 1 73 1 1 2 1 1 68
5707 2 2 1 1 9 2 2 2 1 1 26
5707 3 2 1 1 1 2 2 2 1 1 26
5707 4 1 1 1 28 10 2 2 1 1 26
5708 2 2 1 1 72 1 1 1 1 1 72
5709 2 2 1 1 18 2 2 2 1 1 50
5710 2 2 1 1 42 1 1 1 1 1 40
5710 3 1 1 1 12 2 1 1 1 1 40
5710 4 1 1 1 5 2 1 1 1 1 40
5711 2 2 2 1 63 6 1 2 2 1 74
5712 2 2 7 2 44 1 1 1 7 2 43
5712 3 2 7 2 13 2 1 1 7 2 43
5712 4 1 7 2 11 2 1 1 7 2 43
5713 2 2 1 1 43 1 2 1 1 1 37
5713 3 2 1 2 15 2 2 1 1 1 37
5714 2 2 3 1 44 1 2 1 3 1 41
5714 3 1 3 1 22 2 2 1 3 1 41
5714 4 2 3 1 12 9 2 1 3 1 41
5715 2 1 1 1 59 10 1 1 1 1 60
5716 2 2 1 1 57 1 1 1 1 1 59
5717 2 2 1 1 40 2 1 2 1 1 68
5717 3 1 1 1 16 8 1 2 1 1 68
5718 2 2 1 1 33 1 1 1 8 1 35
5718 3 2 1 1 2 2 1 1 8 1 35
5719 2 1 1 1 57 1 2 2 1 1 63
5720 2 1 7 2 28 9 2 1 7 2 27
5721 2 1 1 1 69 10 1 2 1 1 55
5722 2 1 1 3 18 2 2 2 1 3 34
5722 3 1 1 3 15 2 2 2 1 3 34
5722 4 2 1 3 13 2 2 2 1 3 34
5723 2 2 1 1 69 6 2 2 1 1 77
5724 2 2 1 1 67 1 1 1 1 1 69
5725 2 1 1 1 44 1 1 2 1 1 34
5725 3 2 1 1 9 2 1 2 1 1 34
5726 2 2 1 1 51 1 1 1 1 1 53
5726 3 1 1 1 30 2 1 1 1 1 53
5726 4 1 1 1 27 2 1 1 1 1 53
5727 2 1 1 1 83 1 1 2 1 1 81
5728 2 2 1 1 51 10 1 1 1 1 58
5729 2 1 1 1 41 1 2 2 1 2 41
5729 3 2 1 2 16 2 2 2 1 2 41
5729 4 2 1 2 12 2 2 2 1 2 41
5730 2 2 5 1 48 1 1 1 2 1 43
5730 3 2 8 1 21 2 1 1 2 1 43
5730 4 2 8 1 15 2 1 1 2 1 43
5731 2 1 1 1 16 2 1 2 1 1 50
5732 2 2 1 1 40 1 1 1 1 1 41
5732 3 1 1 1 16 2 1 1 1 1 41
5732 4 2 1 1 13 2 1 1 1 1 41
5733 2 2 1 1 57 1 1 1 1 1 60
5733 3 2 1 1 85 4 1 1 1 1 60
5734 2 1 1 1 49 1 1 2 1 1 47
5734 3 2 1 1 15 2 1 2 1 1 47
5735 2 1 1 1 26 10 2 1 1 1 26
5736 2 1 1 1 58 1 1 2 1 1 72
5737 2 2 1 1 78 1 1 1 1 1 78
5738 2 2 1 1 65 1 1 1 1 1 71
5739 2 2 7 2 61 1 1 1 7 2 60
5739 3 2 7 2 88 4 1 1 7 2 60
5740 2 2 1 1 69 1 1 1 1 1 69
5741 2 1 1 1 66 1 1 2 1 1 67
5742 2 2 1 1 18 2 2 2 1 1 47
5742 3 1 1 1 12 2 2 2 1 1 47
5743 2 2 1 1 59 1 1 1 6 1 65
5744 2 2 1 1 48 1 2 1 1 1 34
5744 3 1 1 1 22 2 2 1 1 1 34
5744 4 2 1 1 20 2 2 1 1 1 34
5745 2 2 1 1 71 1 1 1 1 1 68
5746 2 2 6 1 33 1 2 1 6 1 34
5746 3 2 6 1 1 2 2 1 6 1 34
5746 4 2 6 1 29 6 2 1 6 1 34
5747 2 2 1 1 24 1 1 1 1 1 29
5748 2 1 2 1 54 1 1 2 2 1 50
5749 2 2 1 1 51 1 1 1 1 1 51
5749 3 1 1 1 19 2 1 1 1 1 51
5750 2 2 1 1 80 1 1 1 1 1 83
5751 2 2 1 1 68 1 1 1 1 1 52
5752 2 2 1 1 62 1 1 1 1 1 63
5753 2 1 1 1 70 1 1 2 1 1 63
5754 2 2 1 5 81 1 1 1 1 1 82
5755 2 1 1 1 45 1 1 2 1 1 43
5755 3 1 1 1 38 11 1 2 1 1 43
5756 2 1 1 1 45 1 1 2 1 1 44
5757 2 2 6 1 53 1 1 1 6 1 57
5758 2 2 1 1 36 1 1 1 1 1 33
5758 3 1 1 1 1 2 1 1 1 1 33
5759 2 2 1 1 37 1 1 1 1 1 38
5759 3 2 1 1 7 2 1 1 1 1 38
5759 4 1 1 1 4 2 1 1 1 1 38
5760 2 2 1 1 60 1 1 1 1 1 61
5761 2 1 1 1 37 1 1 2 1 1 36
5761 3 2 1 1 9 2 1 2 1 1 36
5761 4 2 1 1 6 2 1 2 1 1 36
5762 2 1 1 1 29 1 1 2 1 1 29
5762 3 1 1 1 2 2 1 2 1 1 29
5763 2 1 1 1 26 2 2 2 1 1 50
5764 2 1 1 1 70 1 1 2 1 1 58
5765 2 2 1 1 59 1 1 1 1 1 59
5765 3 1 1 1 30 2 1 1 1 1 59
5765 4 2 1 1 26 2 1 1 1 1 59
5766 2 2 1 1 34 1 1 1 1 1 37
5766 3 2 1 1 6 2 1 1 1 1 37
5766 4 1 1 1 3 2 1 1 1 1 37
5767 2 2 1 1 18 2 1 1 1 1 59
5767 3 2 1 1 43 10 1 1 1 1 59
5768 2 2 1 1 61 1 1 1 1 1 67
5769 2 2 1 1 68 1 1 1 1 1 73
5769 3 1 1 1 42 2 1 1 1 1 73
5770 2 1 1 1 53 1 2 2 1 1 55
5770 3 2 1 1 12 2 2 2 1 1 55
5770 4 1 1 1 9 2 2 2 1 1 55
5771 2 2 1 1 82 1 1 1 1 1 76
5772 2 2 1 1 52 1 1 1 1 1 52
5772 3 1 1 1 18 2 1 1 1 1 52
5773 2 1 1 3 58 11 2 1 1 3 59
5774 2 1 1 1 60 1 1 2 1 1 61
5774 3 1 1 1 30 2 1 2 1 1 61
5775 2 2 1 1 24 1 2 1 1 1 24
5776 2 2 1 1 24 1 2 1 1 1 30
5776 3 1 1 1 3 2 2 1 1 1 30
5776 4 1 1 1 1 2 2 1 1 1 30
5777 2 2 1 1 31 2 1 2 1 1 71
5777 3 2 1 1 11 8 1 2 1 1 71
5778 2 2 1 1 94 4 1 2 1 1 62
5779 2 2 1 1 21 2 1 2 1 1 60
5780 2 2 1 1 16 2 2 2 1 1 39
5781 2 2 1 1 46 1 2 1 1 1 49
5782 2 2 7 2 26 1 2 1 7 2 32
5782 3 2 7 2 3 2 2 1 7 2 32
5783 2 1 6 1 31 10 1 1 6 1 30
5784 2 1 1 1 84 1 1 2 1 1 78
5784 3 1 1 1 30 8 1 2 1 1 78
5785 2 2 1 1 22 1 2 1 1 1 22
5786 2 1 1 1 60 1 1 2 1 1 63
5787 2 2 1 1 81 1 1 1 1 1 86
5788 2 1 1 1 51 1 1 2 1 1 57
5789 2 2 1 1 27 1 2 1 1 1 31
5789 3 2 1 1 7 2 2 1 1 1 31
5789 4 2 1 1 3 2 2 1 1 1 31
5790 2 2 1 1 78 1 1 1 1 1 78
5791 2 1 7 2 24 6 2 1 7 2 22
5792 2 1 8 2 40 11 2 2 8 2 40
5793 2 1 1 1 45 1 1 2 1 1 47
5793 3 2 1 1 15 2 1 2 1 1 47
5793 4 2 1 1 15 2 1 2 1 1 47
5794 2 1 1 1 4 2 2 2 1 1 27
5795 2 1 2 1 9 2 2 2 2 1 36
5796 2 1 1 1 39 1 1 2 1 1 38
5796 3 1 1 1 7 2 1 2 1 1 38
5796 4 2 1 1 2 2 1 2 1 1 38
5797 2 2 1 1 66 1 1 1 1 1 69
5798 2 2 1 1 51 1 1 1 1 1 54
5798 3 2 1 1 18 2 1 1 1 1 54
5798 4 1 1 1 15 2 1 1 1 1 54
5799 2 1 1 1 39 1 1 2 1 1 32
5799 3 1 1 1 2 2 1 2 1 1 32
5799 4 1 1 1 1 2 1 2 1 1 32
5800 2 2 1 1 42 1 1 1 1 1 41
5800 3 1 1 1 12 2 1 1 1 1 41
5800 4 2 1 1 7 2 1 1 1 1 41
5801 2 2 1 1 58 1 1 1 1 1 60
5802 2 1 1 1 45 10 2 1 1 1 50
5803 2 1 2 1 27 8 1 1 2 1 72
5803 3 1 2 1 23 8 1 1 2 1 72
5804 2 2 1 1 47 10 1 1 1 1 57
5805 2 2 1 1 49 1 1 1 1 1 50
5805 3 2 1 1 17 2 1 1 1 1 50
5805 4 1 1 1 13 2 1 1 1 1 50
5806 2 1 1 1 54 1 1 2 1 1 37
5807 2 2 1 1 53 1 1 1 1 1 53
5808 2 1 1 1 61 1 1 2 1 1 61
5809 2 2 1 1 55 1 1 1 1 1 56
5810 2 1 1 2 49 1 1 2 1 1 47
5810 3 1 1 2 29 2 1 2 1 1 47
5811 2 2 1 1 76 1 1 1 1 1 76
5812 2 2 1 1 69 1 1 1 1 1 68
5812 3 2 1 1 95 4 1 1 1 1 68
5813 2 2 1 1 57 1 1 1 1 1 71
5814 2 2 1 1 61 1 1 1 1 1 63
5815 2 2 1 1 79 1 1 1 1 1 83
5816 2 2 1 1 42 1 1 1 1 1 44
5816 3 2 1 1 16 2 1 1 1 1 44
5816 4 1 1 1 14 2 1 1 1 1 44
5817 2 1 6 1 61 1 1 2 6 1 55
5817 3 2 6 1 13 2 1 2 6 1 55
5817 4 2 6 1 84 4 1 2 6 1 55
5818 2 2 1 1 73 1 1 1 1 1 82
5819 2 2 1 1 32 1 1 1 1 2 35
5819 3 1 1 1 11 2 1 1 1 2 35
5819 4 1 1 1 5 2 1 1 1 2 35
5820 2 2 1 1 57 1 1 1 1 1 57
5821 2 2 1 1 68 10 2 1 1 1 68
5822 2 1 5 1 60 2 2 2 5 1 83
5823 2 2 6 1 32 1 2 1 6 1 33
5823 3 2 6 1 2 2 2 1 6 1 33
5824 2 2 1 1 70 1 1 1 1 1 70
5825 2 1 8 1 65 1 1 2 1 1 66
5826 2 1 1 1 63 1 1 2 1 1 63
5827 2 2 1 1 46 1 1 1 1 1 57
5828 2 2 1 1 61 1 1 1 1 1 62
5829 2 2 7 2 62 1 1 1 7 2 63
5830 2 1 1 1 70 1 2 2 1 1 66
5831 2 1 1 1 59 1 1 2 1 1 55
5831 3 2 1 1 36 2 1 2 1 1 55
5832 2 1 2 1 22 2 1 2 2 1 49
5832 3 2 2 1 19 2 1 2 2 1 49
5833 2 2 1 1 41 2 1 2 1 1 72
5834 2 1 1 1 51 10 2 2 1 1 47
5835 2 2 1 1 57 1 1 1 1 1 55
5836 2 2 1 1 50 1 1 1 1 1 51
5837 2 2 2 1 17 8 2 2 2 1 60
5838 2 2 1 1 31 1 1 1 1 1 35
5839 2 2 1 1 50 1 1 1 1 1 52
5839 3 2 1 1 16 2 1 1 1 1 52
5840 2 2 1 1 54 1 1 1 1 1 62
5840 3 2 1 1 8 2 1 1 1 1 62
5840 4 2 4 1 14 2 1 1 1 1 62
5841 2 1 1 1 52 1 1 2 9 1 52
5842 2 2 1 3 51 6 1 2 1 3 50
5843 2 2 1 1 21 10 2 1 1 1 23
5843 3 1 1 1 30 11 2 1 1 1 23
5844 2 2 1 1 76 1 1 1 1 1 79
5845 2 1 1 1 67 10 2 1 1 1 45
5846 2 2 2 1 51 1 1 1 2 1 54
5846 3 1 2 1 19 2 1 1 2 1 54
5847 2 2 1 1 35 1 1 1 1 1 36
5847 3 2 1 1 10 2 1 1 1 1 36
5848 2 1 1 1 36 1 1 2 1 1 43
5849 2 1 1 1 29 2 1 1 1 1 54
5849 3 1 1 1 60 6 1 1 1 1 54
5850 2 2 2 1 49 1 1 1 2 1 51
5850 3 2 2 1 14 2 1 1 2 1 51
5850 4 2 2 1 13 2 1 1 2 1 51
5851 2 1 1 1 33 1 1 2 1 1 32
5851 3 2 1 1 6 2 1 2 1 1 32
5851 4 1 1 1 3 2 1 2 1 1 32
5852 2 2 1 1 34 2 1 2 1 1 70
5852 3 1 1 1 72 10 1 2 1 1 70
5853 2 2 1 1 56 1 1 1 1 1 58
5854 2 1 2 1 24 10 2 1 1 1 23
5855 2 1 2 1 7 2 2 1 2 1 32
5855 3 2 2 1 29 10 2 1 2 1 32
5856 2 2 1 1 24 8 1 1 1 1 70
5856 3 1 1 1 24 8 1 1 1 1 70
5857 2 2 1 1 24 10 2 2 1 1 36
5858 2 2 1 1 30 2 1 1 1 1 52
5858 3 2 9 1 8 8 1 1 1 1 52
5858 4 1 1 1 4 8 1 1 1 1 52
5859 2 2 7 2 42 1 1 1 6 1 38
5859 3 1 1 2 7 2 1 1 6 1 38
5860 2 2 2 1 7 2 1 2 2 1 45
5860 3 2 2 1 1 2 1 2 2 1 45
5861 2 2 1 1 46 1 1 1 1 1 41
5861 3 1 1 1 15 2 1 1 1 1 41
5861 4 1 1 1 14 2 1 1 1 1 41
5862 2 1 1 1 54 1 1 2 1 1 56
5863 2 1 2 1 24 1 2 2 1 1 25
5864 2 2 1 1 57 1 1 1 1 1 65
5865 2 2 1 1 44 1 1 1 1 1 50
5865 3 2 1 1 7 2 1 1 1 1 50
5866 2 1 1 1 67 1 1 2 1 2 58
5867 2 2 2 1 31 10 2 2 2 1 36
5868 2 2 1 1 48 1 1 1 1 1 49
5868 3 1 1 1 19 2 1 1 1 1 49
5868 4 2 1 1 17 2 1 1 1 1 49
5869 2 2 1 1 53 1 1 1 1 1 53
5869 3 2 1 1 28 2 1 1 1 1 53
5870 2 2 1 1 61 1 1 1 1 1 63
5870 3 2 1 1 28 2 1 1 1 1 63
5870 4 2 1 1 25 2 1 1 1 1 63
5871 2 1 7 5 42 1 2 2 7 5 46
5872 2 1 1 1 67 1 1 2 1 1 62
5873 2 1 1 1 54 1 1 2 1 1 56
5874 2 2 1 1 51 11 2 1 1 1 58
5875 2 2 2 4 36 1 1 1 2 1 42
5875 3 2 2 4 8 2 1 1 2 1 42
5875 4 1 2 4 5 2 1 1 2 1 42
5876 2 1 1 1 36 10 2 1 1 1 23
5877 2 2 1 1 63 1 1 1 1 1 62
5878 2 2 1 1 25 2 2 2 1 1 49
5879 2 2 1 1 37 1 2 1 1 1 35
5879 3 2 1 1 19 2 2 1 1 1 35
5880 2 2 1 1 5 2 2 2 1 1 33
5881 2 2 1 1 44 1 1 1 1 1 50
5881 3 1 1 1 20 2 1 1 1 1 50
5881 4 2 1 1 18 2 1 1 1 1 50
5882 2 1 7 1 33 2 2 2 7 1 57
5883 2 2 1 1 26 1 1 1 1 1 28
5883 3 2 1 1 1 2 1 1 1 1 28
5884 2 1 1 1 55 1 1 2 1 1 52
5884 3 1 1 1 15 2 1 2 1 1 52
5885 2 1 1 1 57 1 1 2 1 1 51
5885 3 1 1 1 23 2 1 2 1 1 51
5885 4 2 1 1 21 2 1 2 1 1 51
5886 2 2 1 1 64 1 1 1 1 1 66
5887 2 1 2 1 48 1 1 2 1 1 45
5887 3 2 2 1 20 2 1 2 1 1 45
5888 2 2 1 1 27 2 1 1 1 1 60
5889 2 1 2 1 10 8 1 1 2 1 53
5890 2 2 1 1 62 1 1 1 1 1 66
5891 2 1 1 1 61 1 2 2 1 1 56
5892 2 1 1 1 47 1 1 2 1 1 44
5892 3 2 1 1 14 2 1 2 1 1 44
5892 4 1 1 1 11 2 1 2 1 1 44
5893 2 2 1 1 20 2 2 2 1 1 42
5893 3 1 1 1 10 2 2 2 1 1 42
5894 2 2 2 1 34 1 2 1 1 1 42
5895 2 2 1 1 61 1 1 1 1 1 63
5896 2 2 1 1 39 1 2 1 1 1 52
5896 3 1 1 1 5 2 2 1 1 1 52
5896 4 1 1 1 3 2 2 1 1 1 52
5897 2 2 1 1 55 1 1 1 1 1 71
5898 2 2 2 1 8 2 2 2 2 1 25
5898 3 2 2 1 2 2 2 2 2 1 25
5898 4 1 2 1 28 10 2 2 2 1 25
5899 2 2 2 1 58 1 1 1 2 1 53
5899 3 1 2 1 15 2 1 1 2 1 53
5900 2 1 7 2 68 1 1 2 7 2 65
5900 3 1 7 2 39 2 1 2 7 2 65
5901 2 1 1 1 21 2 1 1 1 1 53
5901 3 1 1 1 14 2 1 1 1 1 53
5902 2 1 1 1 78 1 2 2 1 1 83
5903 2 1 1 1 66 10 2 2 1 1 65
5904 2 2 1 1 60 1 1 1 1 1 61
5905 2 2 1 1 50 1 1 1 1 1 48
5906 2 1 1 1 35 10 2 2 1 1 29
5907 2 1 8 1 59 1 1 2 1 1 61
5908 2 1 1 1 41 1 1 2 1 1 40
5908 3 2 1 1 10 2 1 2 1 1 40
5909 2 1 1 1 40 1 2 2 1 1 39
5909 3 1 1 1 6 2 2 2 1 1 39
5910 2 2 6 1 36 1 2 1 6 1 40
5910 3 2 6 1 2 2 2 1 6 1 40
5911 2 1 1 1 18 2 1 1 1 1 42
5911 3 1 1 1 16 2 1 1 1 1 42
5911 4 2 1 1 14 2 1 1 1 1 42
5912 2 2 1 1 66 1 1 1 1 1 68
5912 3 1 1 1 35 2 1 1 1 1 68
5913 2 1 1 1 44 1 1 2 1 1 41
5914 2 2 1 1 75 1 1 1 1 1 74
5915 2 2 1 1 61 1 1 1 1 1 64
5916 2 1 1 1 39 10 1 1 1 1 36
5917 2 2 1 1 69 1 1 1 1 1 73
5918 2 2 1 5 55 1 1 1 1 5 52
5919 2 2 1 1 70 1 1 1 1 1 68
5920 2 2 1 5 51 1 1 1 3 1 59
5920 3 2 1 5 18 2 1 1 3 1 59
5921 2 1 7 5 53 1 2 2 7 5 43
5921 3 2 7 5 16 2 2 2 7 5 43
5921 4 2 7 5 9 2 2 2 7 5 43
5922 2 2 1 1 44 1 1 1 1 1 44
5923 2 2 8 1 2 2 2 2 1 1 36
5923 3 1 6 1 41 10 2 2 1 1 36
5924 2 2 1 1 52 1 1 1 1 1 53
5925 2 2 1 1 46 1 2 1 1 1 48
5926 2 2 1 5 28 6 2 2 1 5 22
5927 2 1 1 2 16 2 2 2 1 1 39
5927 3 2 1 2 14 2 2 2 1 1 39
5928 2 2 1 1 66 1 1 1 1 1 70
5929 2 2 1 1 65 1 1 1 1 1 67
5929 3 1 1 1 36 2 1 1 1 1 67
5930 2 2 1 1 67 1 1 1 1 1 67
5931 2 2 1 1 53 10 2 1 1 1 51
5932 2 1 1 1 58 1 1 2 1 1 55
5933 2 2 1 1 14 2 2 2 1 1 39
5933 3 2 1 1 13 2 2 2 1 1 39
5933 4 1 1 2 35 10 2 2 1 1 39
5934 2 1 1 2 21 2 2 2 1 2 50
5934 3 1 1 2 13 2 2 2 1 2 50
5935 2 1 1 1 44 2 1 2 1 1 70
5936 2 1 1 1 20 2 1 2 1 1 42
5936 3 2 1 1 14 2 1 2 1 1 42
5936 4 1 1 1 54 10 1 2 1 1 42
5937 2 1 1 1 65 1 1 2 1 1 55
5938 2 1 1 1 71 1 1 2 1 1 63
5938 3 2 1 1 23 2 1 2 1 1 63
5939 2 1 1 1 18 8 1 2 1 1 65
5940 2 2 1 1 62 1 1 1 1 1 62
5941 2 2 1 1 35 1 1 1 1 1 47
5941 3 1 1 1 5 2 1 1 1 1 47
5941 4 2 1 1 1 2 1 1 1 1 47
5942 2 2 1 1 57 1 1 1 1 1 57
5942 3 1 1 1 30 2 1 1 1 1 57
5943 2 1 1 1 21 2 2 2 1 1 48
5943 3 2 1 1 20 2 2 2 1 1 48
5944 2 1 2 1 45 2 1 2 2 1 71
5945 2 1 2 1 63 1 1 2 2 1 60
5946 2 2 1 4 63 1 2 1 1 5 72
5946 3 2 1 5 26 2 2 1 1 5 72
5946 4 2 1 4 88 5 2 1 1 5 72
5947 2 1 1 1 25 10 2 2 1 1 22
5948 2 2 1 1 57 2 1 2 1 1 83
5949 2 1 2 1 16 2 2 2 2 1 35
5949 3 1 2 1 11 2 2 2 2 1 35
5950 2 1 1 1 40 2 1 2 1 1 71
5950 3 2 1 1 10 8 1 2 1 1 71
5951 2 1 1 1 53 1 2 2 1 1 53
5952 2 1 1 1 42 11 1 1 1 1 45
5953 2 2 1 1 52 1 1 1 1 1 67
5953 3 1 3 5 10 2 1 1 1 1 67
5954 2 2 1 1 45 1 1 1 1 1 49
5954 3 2 1 1 19 2 1 1 1 1 49
5954 4 2 1 1 15 2 1 1 1 1 49
5955 2 2 1 1 39 1 1 1 1 1 42
5955 3 2 1 1 18 2 1 1 1 1 42
5955 4 1 1 1 15 2 1 1 1 1 42
5956 2 2 1 1 66 1 1 1 1 1 84
5957 2 2 1 1 61 1 2 1 1 1 59
5958 2 2 2 1 50 1 2 1 2 1 54
5958 3 1 2 1 24 2 2 1 2 1 54
5959 2 2 1 1 61 1 1 1 1 1 61
5960 2 2 1 1 73 1 1 1 1 1 73
5961 2 1 1 1 44 1 1 2 1 1 42
5961 3 1 1 1 14 2 1 2 1 1 42
5962 2 2 1 3 51 1 1 1 1 3 51
5962 3 1 1 3 25 2 1 1 1 3 51
5962 4 1 1 3 23 2 1 1 1 3 51
5963 2 2 1 1 89 1 1 1 1 1 94
5964 2 2 1 1 37 1 1 1 1 1 51
5965 2 1 1 1 75 1 1 2 1 1 76
5966 2 2 1 1 74 1 1 1 1 1 79
5966 3 1 1 1 52 2 1 1 1 1 79
5967 2 2 1 1 20 2 1 2 1 1 44
5967 3 2 1 1 18 2 1 2 1 1 44
5967 4 1 1 1 13 2 1 2 1 1 44
5968 2 1 1 1 31 1 1 2 1 1 32
5968 3 2 1 1 1 2 1 2 1 1 32
5968 4 2 1 1 33 6 1 2 1 1 32
5969 2 2 1 1 66 1 1 1 1 1 67
5970 2 2 4 1 52 1 1 1 1 1 54
5970 3 1 4 1 24 2 1 1 1 1 54
