"HHIndex" "WithinHHIndex" "Gender" "Race" "Hisp" "Age" "Relate" "Owner" "HHGender" "HHRace" "HHHisp" "HHAge" "HHRelate"
1988 2 1 1 1 70 2 1 2 8 5 66 1
1989 2 2 1 1 56 2 1 1 1 1 58 1
1990 2 2 1 1 67 2 1 1 1 1 67 1
1991 2 2 1 1 74 2 1 1 1 1 75 1
1992 2 2 1 1 59 2 1 1 1 1 67 1
1993 2 2 1 1 34 2 2 1 1 1 49 1
1993 3 1 1 1 16 3 2 1 1 1 49 1
1994 2 2 1 1 83 2 1 1 1 1 84 1
1995 2 2 1 1 61 11 2 1 1 1 55 1
1996 2 1 1 1 62 2 1 2 1 1 52 1
1996 3 2 1 1 24 3 1 2 1 1 52 1
1997 2 2 1 1 47 2 1 1 1 1 45 1
1998 2 2 1 1 66 2 1 1 1 1 69 1
1999 2 2 1 1 50 2 1 1 1 1 56 1
2000 2 2 1 1 48 2 1 1 1 1 50 1
2000 3 2 1 1 16 3 1 1 1 1 50 1
