"HHIndex" "WithinHHIndex" "Gender" "Race" "Hisp" "Age" "Relate" "Owner" "HHGender" "HHRace" "HHHisp" "HHAge" "HHRelate"
2570 3 1 1 1 10 3 1 2 1 1 42 1
2571 2 2 1 1 61 2 1 1 1 1 73 1
2572 2 2 1 1 84 2 1 1 1 1 76 1
2573 2 2 1 1 30 2 2 1 1 1 33 1
2573 3 2 1 1 34 11 2 1 1 1 33 1
2574 2 1 1 1 82 2 1 2 1 1 61 1
2575 2 1 1 1 40 3 1 2 1 1 82 1
2576 2 1 1 1 23 2 2 2 1 1 23 1
2577 2 2 1 1 42 2 1 1 1 1 40 1
2577 3 1 1 1 16 3 1 1 1 1 40 1
2577 4 1 1 1 11 3 1 1 1 1 40 1
2578 2 2 1 1 79 2 1 1 1 1 84 1
2579 2 2 1 1 42 2 1 1 7 1 43 1
2579 3 2 1 1 14 3 1 1 7 1 43 1
2580 2 2 1 1 56 2 1 1 1 1 58 1
2580 3 2 1 1 37 3 1 1 1 1 58 1
2581 2 2 1 1 56 2 1 1 1 1 57 1
2581 3 1 1 1 28 3 1 1 1 1 57 1
2581 4 2 1 1 24 3 1 1 1 1 57 1
2582 2 2 1 1 49 2 1 1 1 1 55 1
2583 2 2 1 1 62 2 1 1 1 1 61 1
2583 3 1 1 1 36 3 1 1 1 1 61 1
2584 2 2 1 1 63 2 2 1 1 1 71 1
2585 2 2 1 1 65 2 1 1 1 1 70 1
2586 2 1 2 1 2 3 2 2 1 1 39 1
2586 3 2 2 1 12 3 2 2 1 1 39 1
2587 2 1 1 1 61 2 1 2 1 1 52 1
2587 3 2 1 1 19 3 1 2 1 1 52 1
2588 2 2 1 1 69 2 1 1 1 1 69 1
2589 2 2 1 1 63 2 1 1 1 1 58 1
2590 2 1 1 1 82 2 1 2 1 1 80 1
2591 2 1 1 1 32 2 1 2 1 1 32 1
2591 3 2 1 1 1 3 1 2 1 1 32 1
2592 2 2 6 1 64 2 1 1 6 1 61 1
2593 2 2 1 1 75 2 1 1 1 1 76 1
2594 2 1 1 1 14 12 1 2 1 1 46 1
2595 2 1 1 1 49 2 1 2 1 1 41 1
2595 3 2 1 1 13 3 1 2 1 1 41 1
2596 2 2 1 1 72 2 1 1 1 1 73 1
2597 2 2 1 1 14 3 1 2 1 1 31 1
2597 3 2 1 1 11 3 1 2 1 1 31 1
2598 2 1 1 1 41 2 1 2 1 1 39 1
2599 2 2 1 1 51 2 1 1 1 1 54 1
2599 3 1 1 1 26 3 1 1 1 1 54 1
2600 2 2 1 1 39 2 1 1 1 1 40 1
2601 2 1 2 1 23 3 2 2 2 1 45 1
2602 2 2 1 1 71 2 1 1 1 1 71 1
2603 2 1 1 3 14 3 2 2 1 3 34 1
2604 2 2 1 1 53 2 1 1 1 1 56 1
2604 3 1 1 1 24 3 1 1 1 1 56 1
2604 4 1 1 1 20 3 1 1 1 1 56 1
2605 2 2 1 1 31 2 1 1 1 1 35 1
2605 3 1 1 1 12 3 1 1 1 1 35 1
2606 2 2 1 1 66 2 1 1 1 1 68 1
2606 3 2 1 1 24 12 1 1 1 1 68 1
2606 4 2 1 1 20 12 1 1 1 1 68 1
2607 2 2 1 1 51 5 1 1 1 1 19 1
2607 3 1 1 1 50 5 1 1 1 1 19 1
2608 2 1 7 2 6 3 1 2 7 2 27 1
2608 3 1 7 2 1 3 1 2 7 2 27 1
2609 2 1 2 1 48 11 2 2 2 1 49 1
2610 2 1 1 1 63 2 2 2 1 1 61 1
2610 3 2 1 1 69 7 2 2 1 1 61 1
2611 2 2 1 1 30 2 1 1 1 1 34 1
2611 3 2 1 1 5 3 1 1 1 1 34 1
2611 4 2 1 1 3 3 1 1 1 1 34 1
2612 2 2 1 1 3 3 2 2 1 1 36 1
2613 2 2 2 1 8 3 2 2 2 1 40 1
2614 2 2 1 1 55 2 1 1 1 1 50 1
2614 3 2 1 1 20 3 1 1 1 1 50 1
2614 4 1 1 1 19 3 1 1 1 1 50 1
2615 2 2 1 1 88 5 1 2 1 1 66 1
2616 2 1 3 1 62 2 1 2 8 1 59 1
2617 2 2 1 2 33 2 2 1 1 2 35 1
2617 3 1 1 2 5 3 2 1 1 2 35 1
2617 4 2 1 2 1 3 2 1 1 2 35 1
2618 2 2 1 1 53 3 1 1 1 1 78 1
2618 3 2 1 1 49 3 1 1 1 1 78 1
2619 2 2 1 1 78 2 1 1 1 1 78 1
2620 2 1 1 2 31 2 1 2 1 2 27 1
2620 3 2 1 2 4 3 1 2 1 2 27 1
2620 4 2 1 2 21 7 1 2 1 2 27 1
2621 2 1 1 1 59 2 1 2 1 1 56 1
2622 2 2 1 1 59 2 1 1 1 1 71 1
2623 2 2 1 1 56 2 1 1 1 1 57 1
2624 2 1 1 1 1 3 2 1 1 1 32 1
2624 3 2 1 1 33 11 2 1 1 1 32 1
2625 2 2 1 1 33 2 1 1 1 1 32 1
2625 3 2 1 1 5 3 1 1 1 1 32 1
2625 4 2 1 1 3 3 1 1 1 1 32 1
2626 2 1 1 4 73 5 1 1 1 4 48 1
2627 2 2 1 1 81 2 1 1 1 1 86 1
2628 2 2 1 1 1 3 2 1 1 1 21 1
2628 3 2 1 1 19 11 2 1 1 1 21 1
2628 4 2 1 2 3 12 2 1 1 1 21 1
2629 2 1 1 5 15 3 2 2 1 5 33 1
2629 3 2 1 5 10 3 2 2 1 5 33 1
2629 4 2 1 5 2 3 2 2 1 5 33 1
2630 2 2 1 1 54 2 1 1 1 1 53 1
2630 3 1 1 1 20 3 1 1 1 1 53 1
2630 4 1 1 1 18 3 1 1 1 1 53 1
2631 2 2 1 1 49 2 1 1 1 1 62 1
2632 2 2 8 1 61 2 1 1 1 1 64 1
2632 3 1 8 1 36 3 1 1 1 1 64 1
2633 2 1 1 1 57 2 1 2 1 1 57 1
2634 2 2 1 1 55 2 1 1 1 1 59 1
2635 2 2 1 1 74 2 1 1 1 1 76 1
2636 2 2 6 1 30 2 2 1 6 1 41 1
2636 3 2 6 1 1 3 2 1 6 1 41 1
2637 2 2 1 1 47 2 1 1 1 1 49 1
2637 3 2 1 1 26 3 1 1 1 1 49 1
2638 2 2 1 1 53 2 1 1 1 1 53 1
2638 3 1 1 1 26 3 1 1 1 1 53 1
2638 4 2 1 1 20 3 1 1 1 1 53 1
2639 2 2 1 1 64 2 1 1 1 1 66 1
2640 2 2 6 1 46 2 1 1 1 1 55 1
2640 3 2 1 1 21 3 1 1 1 1 55 1
2640 4 1 1 1 19 3 1 1 1 1 55 1
2641 2 2 1 1 62 2 1 1 1 1 64 1
2642 2 2 1 1 44 2 2 1 1 1 48 1
2642 3 2 1 1 23 3 2 1 1 1 48 1
2642 4 2 1 1 69 5 2 1 1 1 48 1
2643 2 1 1 1 30 11 2 2 1 1 24 1
2644 2 2 1 1 48 2 1 1 1 1 48 1
2645 2 1 1 1 66 2 2 2 1 1 52 1
2646 2 2 1 1 37 2 1 1 1 1 40 1
2646 3 2 1 1 11 3 1 1 1 1 40 1
2646 4 1 1 1 8 3 1 1 1 1 40 1
2647 2 2 1 1 73 2 1 1 1 1 81 1
2648 2 2 1 1 63 2 1 1 1 1 67 1
2649 2 2 1 1 71 2 1 1 1 1 73 1
2650 2 2 2 1 58 2 1 1 2 1 61 1
2650 3 2 2 1 74 6 1 1 2 1 61 1
2651 2 2 2 1 15 3 2 2 2 1 60 1
2652 2 2 6 1 71 2 1 1 6 1 69 1
2652 3 2 6 1 37 3 1 1 6 1 69 1
2652 4 1 6 1 40 4 1 1 6 1 69 1
2653 2 2 7 2 31 7 2 1 7 2 46 1
2654 2 2 1 1 60 2 2 1 1 1 62 1
2654 3 1 1 1 36 3 2 1 1 1 62 1
2655 2 2 1 1 54 2 2 1 1 1 66 1
2656 2 1 1 1 57 2 2 2 1 1 70 1
2657 2 1 1 1 73 11 1 2 1 1 68 1
2658 2 1 2 1 18 3 1 2 1 1 38 1
2659 2 1 1 1 60 2 1 2 1 1 63 1
2660 2 2 1 1 58 2 1 1 1 1 62 1
2661 2 2 1 1 75 2 1 1 1 1 78 1
2661 3 1 1 1 51 3 1 1 1 1 78 1
2662 2 2 1 1 48 2 1 1 1 1 74 1
2663 2 2 7 2 36 2 1 1 7 2 34 1
2664 2 1 1 1 42 3 1 1 1 1 74 1
2665 2 2 1 1 25 2 2 1 1 1 27 1
2665 3 2 1 1 2 3 2 1 1 1 27 1
2666 2 2 1 1 68 2 1 1 1 1 69 1
2667 2 2 1 1 36 2 1 1 1 1 39 1
2667 3 1 1 1 4 3 1 1 1 1 39 1
2668 2 2 6 1 36 2 2 1 1 1 60 1
2668 3 2 6 1 17 3 2 1 1 1 60 1
2669 2 2 1 1 52 5 2 1 1 1 26 1
2669 3 2 1 1 25 11 2 1 1 1 26 1
2670 2 2 1 1 36 2 1 1 1 1 37 1
2670 3 2 1 1 8 3 1 1 1 1 37 1
2670 4 2 1 1 6 3 1 1 1 1 37 1
2671 2 2 1 1 65 2 1 1 1 1 59 1
2671 3 1 1 1 27 3 1 1 1 1 59 1
2672 2 1 1 2 39 2 2 2 1 1 39 1
2672 3 2 1 2 22 3 2 2 1 1 39 1
2672 4 1 1 2 4 9 2 2 1 1 39 1
2673 2 1 1 1 49 2 1 2 1 1 57 1
2673 3 2 1 1 33 3 1 2 1 1 57 1
2673 4 1 1 1 4 9 1 2 1 1 57 1
2674 2 2 1 1 51 2 1 1 1 1 55 1
2675 2 1 1 1 67 11 1 1 6 1 63 1
2675 3 2 1 1 65 11 1 1 6 1 63 1
2676 2 2 1 1 64 10 2 2 1 1 85 1
2677 2 2 1 1 33 2 1 1 1 1 36 1
2677 3 2 1 1 3 3 1 1 1 1 36 1
2677 4 1 1 1 1 3 1 1 1 1 36 1
2678 2 1 1 1 65 2 1 2 1 1 66 1
2679 2 2 1 1 23 3 1 2 1 1 47 1
2679 3 2 1 1 41 7 1 2 1 1 47 1
2679 4 1 1 1 13 10 1 2 1 1 47 1
2680 2 2 1 1 67 2 1 1 1 1 67 1
2680 3 1 1 1 33 3 1 1 1 1 67 1
2681 2 2 1 1 65 2 1 1 1 1 71 1
2682 2 1 7 5 22 3 2 2 7 5 46 1
2682 3 2 7 5 17 3 2 2 7 5 46 1
2683 2 2 1 1 56 2 1 1 1 1 63 1
2684 2 1 1 1 31 11 1 1 1 1 30 1
2685 2 1 1 1 94 2 1 2 1 1 85 1
2686 2 2 1 1 54 2 2 1 1 1 54 1
2687 2 2 1 1 58 2 1 1 1 1 59 1
2687 3 1 1 1 27 3 1 1 1 1 59 1
2688 2 2 1 1 61 2 1 1 1 1 44 1
2688 3 2 1 1 8 3 1 1 1 1 44 1
2689 2 2 1 1 74 2 1 1 1 1 79 1
2690 2 2 1 1 53 2 1 1 1 1 53 1
2691 2 2 1 1 11 3 1 2 1 1 40 1
2691 3 1 1 1 9 3 1 2 1 1 40 1
2691 4 2 1 1 6 3 1 2 1 1 40 1
2692 2 2 1 1 70 2 1 1 1 1 75 1
2693 2 1 1 1 50 12 1 2 1 1 51 1
2694 2 2 1 1 44 2 1 1 1 1 41 1
2694 3 2 1 1 9 3 1 1 1 1 41 1
2694 4 2 1 1 3 3 1 1 1 1 41 1
2695 2 2 1 1 38 2 1 1 1 1 35 1
2696 2 2 1 1 60 2 1 1 1 1 59 1
2697 2 2 1 1 49 2 1 1 1 1 47 1
2697 3 1 1 1 25 3 1 1 1 1 47 1
2697 4 1 1 3 26 4 1 1 1 1 47 1
2698 2 1 2 1 25 3 1 2 2 1 52 1
2698 3 1 2 1 25 11 1 2 2 1 52 1
2699 2 2 2 1 12 3 2 1 2 1 53 1
2700 2 2 1 1 60 11 2 1 1 1 78 1
2701 2 2 1 1 58 2 1 1 1 1 59 1
2702 2 1 1 1 59 2 1 2 1 1 50 1
2703 2 2 1 1 70 2 1 1 1 1 75 1
2704 2 2 1 1 52 2 1 1 1 1 53 1
2705 2 1 1 1 70 2 1 2 1 1 62 1
2706 2 1 1 1 60 2 1 2 1 1 60 1
2706 3 2 1 1 29 3 1 2 1 1 60 1
2706 4 1 1 2 29 4 1 2 1 1 60 1
2707 2 2 1 1 52 2 1 1 1 1 57 1
2707 3 1 1 1 18 3 1 1 1 1 57 1
2708 2 1 2 1 41 2 1 2 8 1 39 1
2708 3 2 2 1 12 3 1 2 8 1 39 1
2709 2 2 1 1 55 3 1 2 1 1 82 1
2709 3 2 1 1 17 9 1 2 1 1 82 1
2709 4 2 1 1 23 12 1 2 1 1 82 1
2710 2 1 1 1 62 2 1 2 1 1 62 1
2711 2 2 1 1 80 2 1 1 1 1 82 1
2711 3 2 1 1 56 3 1 1 1 1 82 1
2712 2 1 1 1 14 3 2 1 1 1 35 1
2712 3 1 1 1 13 3 2 1 1 1 35 1
2713 2 2 2 1 61 2 1 1 2 1 68 1
2713 3 2 2 1 20 3 1 1 2 1 68 1
2714 2 2 1 1 58 2 1 1 1 1 57 1
2715 2 2 1 1 60 2 1 1 1 1 62 1
2716 2 1 1 1 46 2 1 2 1 1 45 1
2717 2 2 1 1 54 2 1 1 1 1 58 1
2717 3 1 1 1 22 3 1 1 1 1 58 1
2717 4 2 1 1 19 3 1 1 1 1 58 1
2718 2 2 1 1 23 12 2 1 1 1 33 1
2719 2 2 1 1 15 3 2 2 1 1 35 1
2720 2 2 1 1 56 2 1 1 1 1 58 1
2720 3 2 1 1 24 3 1 1 1 1 58 1
2721 2 2 1 1 53 3 1 2 1 1 75 1
2721 3 2 1 1 27 9 1 2 1 1 75 1
2721 4 1 1 1 25 9 1 2 1 1 75 1
2722 2 1 1 1 72 2 1 2 1 1 71 1
2723 2 1 1 1 24 3 1 2 1 1 43 1
2724 2 2 1 5 33 2 1 1 1 1 54 1
2724 3 2 1 5 3 3 1 1 1 1 54 1
2725 2 2 6 1 45 5 1 2 8 1 20 1
2726 2 1 1 1 5 3 1 2 1 1 42 1
2727 2 1 1 1 79 2 1 2 1 1 77 1
2728 2 2 1 1 48 2 1 1 1 1 59 1
2728 3 2 1 1 25 3 1 1 1 1 59 1
2728 4 2 1 1 5 9 1 1 1 1 59 1
2729 2 2 8 1 39 2 1 1 8 1 40 1
2729 3 2 8 1 9 3 1 1 8 1 40 1
2729 4 2 8 1 8 3 1 1 8 1 40 1
2730 2 1 1 5 60 2 2 2 1 5 57 1
2731 2 2 1 5 49 2 2 1 1 5 51 1
2731 3 2 1 5 22 3 2 1 1 5 51 1
2731 4 2 1 5 11 3 2 1 1 5 51 1
2732 2 2 1 1 68 2 1 1 1 1 78 1
2733 2 1 1 1 60 2 1 2 1 1 57 1
2733 3 2 1 1 29 11 1 2 1 1 57 1
2734 2 2 1 2 18 3 1 1 1 1 48 1
2734 3 2 1 1 41 11 1 1 1 1 48 1
2735 2 2 1 1 62 2 2 1 1 1 64 1
2736 2 2 1 2 56 2 2 1 1 1 50 1
2737 2 2 1 1 67 2 1 1 1 1 73 1
2738 2 2 1 1 44 2 1 1 1 1 41 1
2739 2 2 1 1 19 3 1 1 1 1 44 1
2740 2 1 1 1 70 11 2 2 1 1 64 1
2741 2 2 1 1 68 11 1 1 1 1 76 1
2742 2 1 2 1 29 2 1 2 1 1 30 1
2742 3 2 8 1 9 3 1 2 1 1 30 1
2742 4 1 8 1 2 3 1 2 1 1 30 1
2743 2 2 1 1 61 2 1 1 1 1 63 1
2744 2 1 1 1 51 2 1 2 1 1 47 1
2744 3 1 1 1 18 3 1 2 1 1 47 1
2745 2 1 2 1 64 3 1 2 2 1 83 1
2745 3 1 2 1 61 3 1 2 2 1 83 1
2746 2 1 1 2 43 2 1 2 1 2 36 1
2746 3 1 1 2 15 3 1 2 1 2 36 1
2746 4 1 1 2 8 3 1 2 1 2 36 1
2747 2 2 1 2 75 2 1 1 1 2 79 1
2748 2 1 2 1 31 3 1 2 2 1 65 1
2748 3 2 2 3 13 12 1 2 2 1 65 1
2749 2 2 1 1 38 2 1 1 1 1 37 1
2750 2 1 1 1 52 2 1 2 1 1 50 1
2751 2 1 1 1 58 2 1 2 1 1 68 1
2752 2 1 1 1 29 11 1 2 1 1 27 1
2753 2 2 8 1 51 2 1 1 8 1 62 1
2753 3 1 8 1 24 3 1 1 8 1 62 1
2753 4 1 8 1 22 3 1 1 8 1 62 1
2754 2 1 8 3 2 3 2 2 1 1 27 1
2754 3 1 8 3 26 11 2 2 1 1 27 1
2755 2 2 1 1 48 2 1 1 1 1 49 1
2755 3 1 1 1 20 3 1 1 1 1 49 1
2755 4 1 1 1 16 3 1 1 1 1 49 1
2756 2 1 1 1 34 2 2 2 1 1 30 1
2757 2 1 1 1 16 3 1 2 1 1 46 1
2757 3 1 1 1 9 3 1 2 1 1 46 1
2758 2 2 1 1 16 3 1 2 1 1 52 1
2758 3 1 1 1 11 3 1 2 1 1 52 1
2759 2 2 1 1 81 2 1 1 1 1 85 1
2760 2 1 2 1 59 3 1 2 2 1 80 1
2760 3 1 2 1 57 3 1 2 2 1 80 1
2761 2 2 2 1 45 2 1 1 2 1 51 1
2761 3 2 2 1 15 3 1 1 2 1 51 1
2761 4 1 2 1 8 3 1 1 2 1 51 1
2762 2 1 2 1 71 2 1 2 2 1 57 1
2763 2 2 1 1 48 2 1 1 1 1 49 1
2763 3 1 1 1 20 3 1 1 1 1 49 1
2763 4 1 1 1 15 3 1 1 1 1 49 1
2764 2 1 1 1 58 2 1 2 1 1 55 1
2765 2 2 1 1 51 2 1 1 1 1 58 1
2766 2 2 1 1 71 2 1 1 1 1 71 1
2767 2 2 1 1 55 2 1 1 1 1 72 1
2767 3 2 1 1 22 3 1 1 1 1 72 1
2768 2 2 1 1 61 2 1 1 1 1 66 1
2769 2 1 1 1 61 2 1 2 1 1 62 1
2770 2 2 1 1 45 2 1 1 1 1 41 1
2770 3 2 1 1 13 3 1 1 1 1 41 1
2770 4 1 1 1 11 3 1 1 1 1 41 1
2771 2 2 1 1 61 2 1 1 1 1 55 1
2772 2 1 1 1 54 2 1 2 1 1 49 1
2772 3 1 1 1 19 3 1 2 1 1 49 1
2773 2 2 1 1 67 2 1 1 1 1 69 1
2774 2 2 1 1 65 2 1 1 1 1 67 1
2775 2 1 1 2 1 3 2 2 1 3 20 1
2775 3 2 1 2 27 11 2 2 1 3 20 1
2775 4 2 1 1 24 11 2 2 1 3 20 1
2776 2 2 1 1 59 2 1 1 8 1 59 1
2777 2 2 1 1 33 2 1 1 1 1 41 1
2777 3 1 1 1 9 3 1 1 1 1 41 1
2777 4 1 1 1 7 3 1 1 1 1 41 1
2778 2 1 1 1 60 3 1 2 1 1 85 1
2779 2 1 1 1 38 2 2 2 1 2 44 1
2780 2 2 1 1 73 2 1 1 1 1 78 1
2781 2 2 7 5 22 7 2 1 7 5 26 1
2782 2 1 1 1 62 2 1 2 1 1 63 1
2783 2 1 2 1 57 2 1 2 1 1 56 1
2784 2 2 1 1 63 2 1 1 1 1 66 1
2785 2 1 1 1 58 2 1 2 1 1 58 1
2786 2 2 1 1 29 2 1 1 1 1 36 1
2787 2 2 2 1 40 2 2 1 2 1 40 1
2787 3 1 2 1 23 3 2 1 2 1 40 1
2788 2 2 1 1 37 2 1 1 1 1 42 1
2788 3 1 1 1 6 3 1 1 1 1 42 1
2788 4 2 1 1 4 3 1 1 1 1 42 1
2789 2 2 1 1 84 2 1 1 1 1 87 1
2790 2 2 1 1 54 2 2 1 1 1 57 1
2791 2 1 2 1 81 10 1 1 2 1 54 1
2791 3 1 2 1 77 10 1 1 2 1 54 1
2792 2 2 1 2 59 2 2 1 1 2 57 1
2792 3 2 1 2 29 3 2 1 1 2 57 1
2793 2 1 1 1 67 2 1 2 1 1 71 1
2793 3 2 1 1 42 3 1 2 1 1 71 1
2793 4 1 1 1 95 6 1 2 1 1 71 1
2794 2 2 2 1 67 12 1 1 2 1 72 1
2795 2 2 1 1 75 2 1 1 1 1 74 1
2796 2 2 2 1 61 2 2 1 2 1 66 1
2797 2 1 7 2 5 3 1 2 7 2 28 1
2798 2 2 1 1 54 2 1 1 1 1 57 1
2798 3 2 1 1 16 3 1 1 1 1 57 1
2799 2 1 1 1 30 2 1 2 1 1 27 1
2799 3 2 1 1 1 3 1 2 1 1 27 1
2800 2 2 1 1 55 2 1 1 2 1 68 1
2801 2 1 1 1 73 2 1 2 1 1 64 1
2801 3 1 1 1 34 3 1 2 1 1 64 1
2802 2 2 1 1 64 2 1 1 1 1 62 1
2803 2 1 1 1 75 2 1 2 1 1 73 1
2804 2 1 1 1 39 2 2 2 8 1 39 1
2804 3 2 8 1 9 3 2 2 8 1 39 1
2804 4 2 8 1 3 3 2 2 8 1 39 1
2805 2 2 1 1 59 2 1 1 1 1 64 1
2806 2 1 1 1 45 11 2 2 1 1 41 1
2807 2 1 1 1 45 2 2 2 1 1 43 1
2808 2 1 1 1 67 2 1 2 1 1 64 1
2809 2 2 1 1 58 2 1 1 1 1 65 1
2810 2 1 1 1 25 3 1 1 1 1 56 1
2810 3 2 1 1 22 3 1 1 1 1 56 1
2810 4 1 1 1 19 3 1 1 1 1 56 1
2811 2 2 4 1 55 7 1 1 4 1 50 1
2811 3 2 4 1 66 11 1 1 4 1 50 1
2811 4 1 4 1 34 11 1 1 4 1 50 1
2812 2 1 1 1 43 2 2 2 8 1 26 1
2813 2 2 1 1 43 2 1 1 1 1 42 1
2813 3 1 1 1 12 3 1 1 1 1 42 1
2813 4 2 1 1 9 3 1 1 1 1 42 1
2814 2 2 6 1 34 2 2 1 6 1 39 1
2814 3 2 1 1 7 3 2 1 6 1 39 1
2814 4 1 1 1 3 3 2 1 6 1 39 1
2815 2 2 1 1 79 2 1 1 1 1 89 1
2816 2 2 1 1 23 3 2 2 1 1 52 1
2816 3 1 1 1 3 9 2 2 1 1 52 1
2817 2 1 2 1 60 11 1 1 2 1 62 1
2818 2 1 1 1 17 3 1 2 1 1 46 1
2819 2 2 1 1 70 2 1 1 1 1 72 1
2820 2 1 2 1 66 2 1 2 2 1 61 1
2821 2 2 1 1 59 2 1 1 1 1 60 1
2822 2 2 1 1 70 2 1 1 7 1 62 1
2823 2 1 1 1 11 3 1 2 1 1 51 1
2823 3 2 8 1 5 3 1 2 1 1 51 1
2823 4 2 1 1 51 12 1 2 1 1 51 1
2824 2 2 1 1 62 2 1 1 1 1 63 1
2825 2 2 1 1 27 7 2 2 1 1 22 1
2826 2 1 1 1 34 7 1 1 1 1 38 1
2827 2 2 1 2 35 2 2 1 1 2 36 1
2827 3 2 1 2 11 3 2 1 1 2 36 1
2827 4 1 1 2 7 3 2 1 1 2 36 1
2828 2 2 1 1 54 2 1 1 1 1 52 1
2828 3 2 1 1 30 3 1 1 1 1 52 1
2829 2 1 1 1 46 2 1 2 1 1 45 1
2829 3 2 1 1 13 3 1 2 1 1 45 1
2829 4 1 1 1 1 3 1 2 1 1 45 1
2830 2 2 1 1 45 2 1 1 1 1 41 1
2831 2 2 1 1 48 11 1 1 1 1 43 1
2831 3 1 1 1 18 12 1 1 1 1 43 1
2832 2 1 1 1 66 2 1 2 1 1 61 1
2833 2 2 1 1 35 3 2 2 1 1 53 1
2834 2 1 1 1 21 3 2 2 1 1 51 1
2834 3 1 1 1 18 3 2 2 1 1 51 1
2834 4 2 1 1 69 5 2 2 1 1 51 1
2835 2 2 1 1 26 2 1 1 1 1 28 1
2836 2 2 1 1 36 2 1 1 1 1 40 1
2837 2 1 1 1 76 2 1 2 1 1 59 1
2838 2 1 1 1 66 2 1 2 1 1 66 1
2839 2 2 1 1 49 2 1 1 2 1 58 1
2839 3 2 8 1 16 3 1 1 2 1 58 1
2839 4 1 8 1 12 3 1 1 2 1 58 1
2840 2 2 1 1 85 2 1 1 1 1 87 1
2841 2 1 1 1 30 11 2 2 2 1 24 1
2842 2 2 1 1 40 2 1 1 1 1 44 1
2843 2 2 1 1 35 2 1 1 2 1 40 1
2843 3 2 8 1 1 3 1 1 2 1 40 1
2844 2 1 1 1 50 2 2 2 1 1 53 1
2844 3 1 1 1 20 3 2 2 1 1 53 1
2845 2 2 1 1 58 2 1 1 1 1 61 1
2846 2 2 1 1 65 2 1 1 1 1 64 1
2847 2 1 1 1 49 2 1 2 1 1 49 1
2847 3 2 1 1 17 3 1 2 1 1 49 1
2847 4 2 1 1 13 3 1 2 1 1 49 1
2848 2 2 1 1 21 3 1 2 1 1 50 1
2848 3 2 1 5 2 9 1 2 1 1 50 1
2849 2 2 7 2 22 3 2 2 7 2 48 1
2849 3 2 7 2 16 3 2 2 7 2 48 1
2850 2 2 1 1 42 2 1 1 1 1 47 1
2850 3 1 1 2 21 3 1 1 1 1 47 1
2850 4 2 1 1 16 3 1 1 1 1 47 1
2851 2 2 1 1 65 2 2 1 1 1 69 1
2852 2 2 2 1 60 11 2 1 2 1 75 1
2853 2 2 1 1 88 5 1 1 1 1 64 1
2854 2 2 1 1 52 2 1 1 1 1 60 1
2855 2 2 1 1 65 2 1 1 1 1 65 1
2855 3 1 1 1 38 3 1 1 1 1 65 1
2856 2 1 1 1 28 11 1 1 1 1 35 1
2857 2 1 2 1 18 3 1 2 2 1 47 1
2857 3 2 2 1 12 3 1 2 2 1 47 1
2858 2 2 1 1 7 3 2 2 1 1 39 1
2858 3 2 1 1 3 3 2 2 1 1 39 1
2859 2 1 1 1 34 3 1 2 1 1 58 1
2860 2 2 4 1 52 2 1 1 4 1 58 1
2860 3 1 4 1 27 3 1 1 4 1 58 1
2860 4 1 4 1 19 3 1 1 4 1 58 1
2861 2 1 1 1 12 3 1 2 1 1 61 1
2861 3 1 1 1 8 9 1 2 1 1 61 1
2861 4 2 1 1 49 11 1 2 1 1 61 1
2862 2 2 1 1 13 3 1 2 1 1 36 1
2863 2 2 1 1 64 2 1 1 1 1 65 1
2864 2 2 1 1 1 10 1 2 1 1 48 1
2864 3 2 1 1 38 11 1 2 1 1 48 1
2865 2 1 1 2 54 2 1 2 1 2 49 1
2865 3 2 1 2 25 3 1 2 1 2 49 1
2865 4 2 1 2 15 3 1 2 1 2 49 1
2866 2 1 1 1 53 2 1 2 1 1 51 1
2866 3 2 1 1 12 3 1 2 1 1 51 1
2867 2 1 1 1 30 2 2 2 1 1 26 1
2868 2 2 1 1 70 2 1 1 1 1 70 1
2869 2 1 7 2 34 2 2 2 7 2 26 1
2870 2 2 6 1 34 11 1 1 1 1 30 1
2870 3 1 6 1 16 12 1 1 1 1 30 1
2871 2 2 1 1 33 2 1 1 1 1 30 1
2872 2 2 1 1 37 2 1 1 1 1 46 1
2872 3 2 1 1 10 3 1 1 1 1 46 1
2872 4 1 1 1 6 3 1 1 1 1 46 1
2873 2 2 1 1 16 3 1 2 1 1 51 1
2873 3 1 1 1 14 3 1 2 1 1 51 1
2874 2 2 2 1 60 2 1 1 2 1 60 1
2874 3 1 2 1 25 3 1 1 2 1 60 1
2875 2 1 1 1 66 11 1 2 1 1 65 1
2876 2 1 1 1 57 2 1 2 1 1 55 1
2876 3 2 1 1 23 3 1 2 1 1 55 1
2877 2 2 7 2 38 2 1 1 7 2 36 1
2877 3 1 7 2 18 3 1 1 7 2 36 1
2877 4 1 7 2 14 3 1 1 7 2 36 1
2878 2 1 1 1 52 2 2 2 1 1 49 1
2878 3 1 1 1 24 3 2 2 1 1 49 1
2878 4 2 1 1 73 5 2 2 1 1 49 1
2879 2 2 1 1 68 2 1 1 1 1 68 1
2880 2 1 2 1 24 9 1 2 2 1 73 1
2880 3 2 2 1 18 9 1 2 2 1 73 1
2881 2 1 1 1 59 2 1 2 1 1 54 1
2882 2 1 1 2 55 2 1 2 1 2 44 1
2882 3 1 1 2 17 3 1 2 1 2 44 1
2882 4 2 1 2 14 3 1 2 1 2 44 1
2883 2 2 1 1 36 2 1 1 1 3 35 1
2883 3 2 1 3 2 3 1 1 1 3 35 1
2884 2 2 1 1 31 2 1 1 1 1 35 1
2884 3 1 1 1 3 3 1 1 1 1 35 1
