"HHIndex" "WithinHHIndex" "Gender" "Race" "Hisp" "Age" "Relate" "Owner"
286 4 1 1 1 1 3 1
287 1 2 1 1 75 1 1
287 2 1 1 1 77 2 1
288 1 2 1 1 45 1 1
288 2 1 1 1 43 2 1
288 3 1 1 1 19 3 1
288 4 2 1 1 19 3 1
289 1 1 2 1 29 1 2
289 2 2 1 1 29 2 2
289 3 2 8 1 8 3 2
289 4 2 8 1 5 3 2
290 1 2 1 1 45 1 1
290 2 1 1 1 44 2 1
290 3 1 1 1 15 3 1
291 1 2 1 1 71 1 1
291 2 1 1 1 82 2 1
292 1 2 1 1 64 1 1
292 2 1 1 1 68 2 1
293 1 1 1 1 63 1 1
293 2 2 1 1 62 2 1
294 1 1 1 1 62 1 1
294 2 2 1 1 51 2 1
294 3 2 1 1 17 3 1
294 4 1 1 1 14 3 1
295 1 2 2 1 30 1 2
295 2 1 2 1 7 3 2
295 3 1 2 1 5 3 2
296 1 1 1 1 67 1 1
296 2 2 1 1 69 2 1
297 1 2 1 1 45 1 1
297 2 1 1 1 44 2 1
298 1 1 1 1 65 1 1
298 2 2 1 1 65 2 1
299 1 1 1 1 37 1 2
299 2 2 1 1 39 2 2
299 3 2 1 1 14 3 2
299 4 2 1 1 12 3 2
300 1 2 1 1 60 1 1
300 2 1 1 1 61 2 1
300 3 2 1 1 21 3 1
301 1 1 2 1 73 1 1
301 2 2 2 1 65 2 1
301 3 1 2 1 49 3 1
302 1 2 6 1 45 1 1
302 2 1 6 1 48 11 1
303 1 1 2 1 43 1 1
303 2 2 2 1 43 2 1
303 3 1 2 1 15 3 1
303 4 1 2 1 6 3 1
303 5 2 2 1 63 6 1
304 1 2 1 5 27 1 2
304 2 2 2 5 6 3 2
304 3 1 1 2 27 11 2
305 1 2 1 1 42 1 1
305 2 1 1 1 49 2 1
306 1 2 1 5 67 1 1
306 2 1 1 5 68 2 1
307 1 1 1 1 56 1 1
307 2 2 1 1 58 2 1
308 1 1 1 1 27 1 1
308 2 2 1 1 26 2 1
309 1 2 1 1 43 1 1
309 2 1 1 1 43 2 1
309 3 2 1 1 17 3 1
309 4 2 1 1 14 3 1
309 5 1 1 1 9 3 1
310 1 1 1 1 51 1 1
310 2 2 1 3 44 2 1
310 3 1 1 1 9 3 1
311 1 1 2 1 33 1 2
311 2 2 2 1 31 2 2
312 1 2 1 1 35 1 1
312 2 1 1 1 48 2 1
312 3 2 1 1 6 3 1
313 1 2 1 1 37 1 2
313 2 1 1 1 44 2 2
313 3 1 1 1 1 3 2
314 1 2 2 1 69 1 1
314 2 1 2 1 5 9 1
315 1 2 2 1 55 1 1
315 2 1 2 1 27 3 1
315 3 2 2 1 18 3 1
316 1 2 1 1 32 1 1
316 2 1 1 1 32 2 1
316 3 1 1 1 5 3 1
317 1 1 1 1 71 1 2
317 2 2 1 1 67 2 2
318 1 1 1 1 55 1 1
318 2 2 1 1 54 2 1
318 3 1 1 1 27 3 1
318 4 1 1 1 26 3 1
318 5 1 1 1 25 3 1
318 6 2 1 1 21 3 1
319 1 2 1 1 64 1 2
319 2 1 1 1 49 11 2
320 1 1 1 5 64 1 2
320 2 2 1 5 52 2 2
320 3 1 1 5 17 3 2
320 4 1 1 5 17 3 2
321 1 1 1 1 59 1 1
321 2 2 1 1 51 2 1
322 1 2 1 3 20 1 1
322 2 2 1 1 46 5 1
322 3 1 1 1 52 10 1
323 1 2 2 1 51 1 1
323 2 1 2 1 26 3 1
323 3 2 2 1 18 3 1
323 4 2 2 1 1 9 1
324 1 2 2 1 68 1 1
324 2 1 2 1 69 2 1
324 3 1 2 1 32 3 1
325 1 1 1 2 48 1 2
325 2 2 1 2 43 2 2
325 3 1 1 2 18 3 2
325 4 1 1 2 15 3 2
325 5 1 1 2 12 3 2
326 1 1 1 1 33 1 1
326 2 2 1 1 30 2 1
326 3 2 1 1 9 3 1
326 4 1 1 1 3 3 1
326 5 2 2 1 25 12 1
327 1 1 1 1 46 1 1
327 2 2 1 1 49 2 1
327 3 1 1 1 20 3 1
327 4 2 1 1 17 3 1
327 5 2 1 1 22 12 1
328 1 1 1 1 48 1 1
328 2 2 1 1 45 2 1
329 1 1 1 1 48 1 1
329 2 2 1 1 48 2 1
329 3 2 1 1 10 3 1
329 4 1 1 1 8 3 1
330 1 1 1 2 37 1 2
330 2 1 1 2 43 7 2
330 3 1 1 2 41 7 2
330 4 2 1 2 34 10 2
330 5 2 1 2 16 10 2
330 6 1 1 2 13 10 2
331 1 1 1 1 40 1 1
331 2 2 1 1 35 2 1
331 3 2 1 1 14 3 1
331 4 1 1 1 10 3 1
332 1 2 1 1 33 1 1
332 2 1 1 1 33 2 1
332 3 2 1 1 3 3 1
333 1 1 1 1 65 1 1
333 2 2 1 1 62 2 1
334 1 1 7 1 48 1 1
334 2 2 1 1 42 2 1
334 3 2 7 1 10 3 1
335 1 2 1 1 48 1 1
335 2 1 1 1 18 3 1
335 3 1 1 1 13 3 1
336 1 1 1 5 30 1 2
336 2 2 1 2 31 2 2
336 3 2 1 5 5 3 2
336 4 2 1 5 5 3 2
336 5 2 1 5 2 3 2
337 1 2 1 1 35 1 1
337 2 2 1 1 9 3 1
337 3 1 1 1 64 10 1
338 1 1 6 1 66 1 1
338 2 2 6 1 62 2 1
339 1 1 1 5 69 1 2
339 2 2 1 5 31 3 2
339 3 1 1 5 8 9 2
339 4 2 1 2 40 11 2
339 5 1 1 2 20 11 2
340 1 2 1 1 62 1 1
340 2 1 1 1 66 2 1
341 1 2 1 1 51 1 1
341 2 1 1 1 53 2 1
342 1 1 1 1 88 1 1
342 2 2 1 1 87 2 1
343 1 1 1 1 52 1 1
343 2 1 1 1 55 11 1
344 1 1 1 1 58 1 1
344 2 2 1 1 55 2 1
345 1 1 2 1 48 1 1
345 2 1 2 1 48 7 1
346 1 2 1 5 38 1 1
346 2 1 1 2 46 2 1
346 3 1 1 2 13 3 1
346 4 1 1 2 12 3 1
346 5 2 1 2 7 3 1
346 6 2 1 5 3 3 1
347 1 1 1 1 32 1 1
347 2 2 1 1 32 2 1
348 1 2 1 1 65 1 1
348 2 1 1 1 62 7 1
349 1 1 1 1 30 1 1
349 2 2 3 1 31 11 1
350 1 1 1 1 40 1 1
350 2 2 1 1 39 2 1
350 3 2 1 1 8 3 1
351 1 1 1 1 63 1 1
351 2 2 1 1 52 11 1
352 1 2 8 1 25 1 2
352 2 1 8 1 23 2 2
352 3 2 9 1 5 3 2
353 1 2 3 1 47 1 1
353 2 1 1 1 47 2 1
353 3 1 8 1 19 3 1
353 4 1 8 1 17 3 1
353 5 2 8 1 13 3 1
354 1 1 1 1 42 1 1
354 2 2 1 1 43 2 1
354 3 1 1 1 2 3 1
355 1 1 1 1 52 1 1
355 2 2 1 1 47 2 1
356 1 2 1 1 34 1 1
356 2 1 1 1 40 2 1
357 1 2 1 1 40 1 1
357 2 1 1 1 58 2 1
357 3 1 1 1 18 3 1
357 4 2 1 1 10 3 1
358 1 2 1 2 40 1 2
358 2 1 1 2 35 2 2
358 3 1 1 2 61 5 2
359 1 2 1 1 56 1 1
359 2 1 1 1 58 2 1
360 1 1 1 1 37 1 1
360 2 2 1 2 27 11 1
361 1 1 1 1 63 1 1
361 2 2 1 1 60 2 1
362 1 2 1 1 67 1 1
362 2 1 1 1 79 2 1
363 1 1 2 1 57 1 2
363 2 2 2 1 15 3 2
363 3 2 2 1 9 3 2
363 4 2 2 1 10 3 2
363 5 2 1 1 40 11 2
364 1 1 2 1 62 1 1
364 2 2 2 1 56 2 1
364 3 1 2 1 21 3 1
365 1 1 1 1 41 1 2
365 2 2 1 1 31 2 2
366 1 2 1 1 25 1 1
366 2 2 1 1 6 3 1
366 3 1 1 1 5 3 1
367 1 1 6 1 37 1 1
367 2 2 6 1 36 2 1
367 3 2 6 1 7 3 1
367 4 2 6 1 1 3 1
368 1 1 1 1 60 1 1
368 2 2 1 1 25 3 1
369 1 1 1 1 62 1 2
369 2 2 1 1 58 2 2
370 1 1 1 1 85 1 1
370 2 2 1 1 81 2 1
371 1 1 1 1 63 1 1
371 2 2 1 1 63 2 1
371 3 2 1 1 22 3 1
371 4 1 1 1 20 3 1
372 1 1 1 1 70 1 1
372 2 2 1 1 64 2 1
373 1 1 1 1 32 1 2
373 2 1 1 3 26 11 2
374 1 2 7 2 26 1 2
374 2 1 7 2 36 2 2
374 3 1 7 2 10 3 2
374 4 2 7 2 7 3 2
374 5 2 7 2 17 7 2
375 1 1 1 1 50 1 1
375 2 2 1 1 50 2 1
375 3 2 1 1 19 3 1
375 4 2 1 1 1 9 1
376 1 2 1 1 55 1 1
376 2 1 1 1 50 2 1
376 3 2 1 1 21 3 1
377 1 1 1 1 55 1 1
377 2 2 1 1 53 2 1
378 1 2 2 1 63 1 1
378 2 1 2 1 38 3 1
379 1 1 1 1 30 1 1
379 2 2 1 1 27 2 1
380 1 1 1 1 40 1 1
380 2 2 1 1 40 2 1
380 3 2 1 1 15 3 1
380 4 2 1 1 12 3 1
381 1 2 1 1 23 1 2
381 2 1 1 1 23 11 2
382 1 2 1 1 61 1 1
382 2 1 1 1 61 2 1
383 1 1 1 1 56 1 1
383 2 2 1 1 48 2 1
383 3 2 1 1 17 3 1
383 4 1 1 1 15 3 1
384 1 1 1 1 80 1 1
384 2 2 1 1 78 2 1
385 1 1 1 1 56 1 1
385 2 2 1 1 53 2 1
386 1 1 1 1 23 1 2
386 2 1 1 1 23 11 2
387 1 1 1 1 35 1 2
387 2 2 1 1 35 2 2
387 3 1 1 1 13 3 2
387 4 2 1 2 10 3 2
387 5 2 1 1 7 3 2
387 6 2 1 1 3 3 2
388 1 1 1 1 58 1 1
388 2 2 1 1 39 2 1
388 3 1 1 1 15 3 1
388 4 2 1 1 90 5 1
389 1 2 2 1 31 1 2
389 2 1 2 1 10 3 2
389 3 2 2 1 6 3 2
389 4 1 2 1 5 3 2
390 1 2 1 1 44 1 1
390 2 1 1 1 45 2 1
390 3 2 1 1 11 3 1
390 4 1 1 1 9 3 1
390 5 1 1 1 8 3 1
391 1 1 1 1 55 1 2
391 2 2 1 1 55 2 2
392 1 2 1 1 64 1 2
392 2 1 1 1 60 2 2
392 3 2 1 1 35 3 2
392 4 2 1 1 31 3 2
393 1 2 1 1 64 1 1
393 2 1 1 1 66 2 1
393 3 2 7 5 20 3 1
393 4 1 8 1 14 3 1
393 5 2 8 5 1 9 1
394 1 2 1 1 48 1 1
394 2 2 3 1 20 3 1
394 3 2 3 1 48 11 1
395 1 2 1 2 43 1 1
395 2 1 1 2 44 2 1
395 3 2 1 2 19 3 1
395 4 2 1 2 13 3 1
396 1 2 1 1 66 1 1
396 2 1 1 1 66 2 1
397 1 1 1 1 61 1 1
397 2 2 1 1 57 11 1
398 1 2 1 1 82 1 1
398 2 2 1 1 79 10 1
399 1 1 1 1 51 1 1
399 2 2 1 1 51 2 1
399 3 2 1 1 15 3 1
400 1 1 2 1 51 1 2
400 2 2 2 1 44 2 2
400 3 1 2 1 8 3 2
401 1 2 1 1 41 1 1
401 2 1 1 1 19 3 1
402 1 1 1 1 84 1 1
402 2 2 1 1 84 2 1
403 1 1 5 2 50 1 1
403 2 2 5 1 44 2 1
403 3 2 5 2 7 3 1
404 1 2 1 1 59 1 1
404 2 1 1 1 21 3 1
405 1 1 1 4 57 1 1
405 2 1 1 4 19 3 1
406 1 1 1 2 28 1 1
406 2 2 1 2 33 2 1
406 3 1 1 2 6 3 1
406 4 2 1 2 1 3 1
406 5 1 1 2 9 3 1
407 1 2 2 1 52 1 2
407 2 2 2 1 15 9 2
407 3 1 2 1 14 9 2
407 4 2 2 1 11 9 2
408 1 1 1 2 39 1 2
408 2 2 1 2 35 2 2
408 3 2 1 2 14 3 2
408 4 1 1 2 6 3 2
409 1 1 1 1 43 1 1
409 2 2 1 1 43 2 1
409 3 1 1 1 15 3 1
410 1 1 1 1 71 1 1
410 2 2 1 1 70 2 1
411 1 1 1 1 37 1 1
411 2 2 1 1 32 2 1
411 3 2 1 1 19 3 1
411 4 2 1 1 7 3 1
411 5 1 1 1 3 3 1
411 6 1 1 1 19 12 1
412 1 1 1 1 46 1 1
412 2 2 1 1 45 2 1
412 3 2 1 1 12 3 1
413 1 1 1 2 39 1 2
413 2 1 1 2 21 3 2
413 3 1 1 2 14 3 2
413 4 1 1 2 12 3 2
413 5 2 1 2 7 3 2
414 1 1 1 1 50 1 1
414 2 2 1 1 47 2 1
415 1 2 1 2 55 1 1
415 2 2 1 2 27 3 1
415 3 2 1 2 13 9 1
415 4 1 1 2 11 9 1
415 5 1 1 2 4 9 1
415 6 2 1 2 1 9 1
416 1 2 1 1 80 1 1
416 2 1 1 1 86 2 1
417 1 2 1 5 46 1 1
417 2 2 1 4 69 5 1
418 1 2 1 1 49 1 1
418 2 1 1 1 50 2 1
419 1 1 2 1 73 1 1
419 2 2 2 1 70 2 1
420 1 2 1 1 57 1 1
420 2 1 1 1 60 2 1
420 3 1 1 1 30 3 1
420 4 1 1 1 29 3 1
421 1 1 1 1 28 1 2
421 2 2 1 1 28 2 2
422 1 1 1 1 41 1 1
422 2 2 1 1 41 2 1
422 3 2 1 1 16 3 1
423 1 1 9 1 76 1 1
423 2 2 1 1 71 2 1
424 1 1 2 1 36 1 2
424 2 2 8 1 27 11 2
424 3 2 9 1 7 12 2
425 1 1 1 1 56 1 1
425 2 2 1 1 58 2 1
425 3 1 1 1 11 3 1
426 1 2 1 1 77 1 2
426 2 1 1 1 85 2 2
427 1 1 1 1 82 1 1
427 2 2 1 1 77 2 1
428 1 1 1 1 90 1 1
428 2 2 1 1 82 12 1
429 1 1 1 1 50 1 1
429 2 2 1 1 45 2 1
429 3 1 1 1 14 3 1
429 4 2 1 1 12 3 1
430 1 1 1 1 39 1 1
430 2 2 1 1 36 2 1
430 3 1 1 1 16 3 1
430 4 1 1 1 13 3 1
430 5 1 1 1 12 3 1
431 1 2 1 2 31 1 1
431 2 1 1 2 37 2 1
431 3 2 1 2 8 3 1
431 4 2 1 2 4 3 1
432 1 1 1 5 34 1 2
432 2 2 1 5 35 2 2
432 3 2 1 5 10 3 2
432 4 2 1 5 5 3 2
433 1 1 1 1 40 1 2
433 2 2 1 1 23 2 2
433 3 1 1 1 9 3 2
434 1 2 1 3 30 1 1
434 2 2 1 3 8 3 1
434 3 1 1 3 4 3 1
434 4 1 1 3 29 11 1
435 1 1 1 2 62 1 1
435 2 2 1 2 58 2 1
436 1 2 1 1 55 1 1
436 2 1 1 1 61 2 1
437 1 1 3 1 76 1 1
437 2 1 3 1 50 3 1
438 1 1 4 1 50 1 1
438 2 2 4 1 52 2 1
438 3 1 4 1 13 3 1
439 1 1 1 1 46 1 1
439 2 2 1 1 43 2 1
439 3 2 1 1 19 3 1
439 4 1 1 1 13 3 1
439 5 1 1 1 12 3 1
439 6 2 1 1 8 3 1
440 1 2 1 1 37 1 1
440 2 1 1 1 44 2 1
440 3 2 1 1 16 3 1
440 4 2 1 1 15 3 1
441 1 1 1 1 68 1 1
441 2 2 1 1 70 2 1
442 1 1 1 1 53 1 1
442 2 2 1 1 52 2 1
443 1 2 1 1 32 1 1
443 2 1 1 1 32 2 1
443 3 2 1 1 1 3 1
444 1 2 1 1 56 1 1
444 2 1 1 1 62 2 1
444 3 2 1 1 31 3 1
444 4 2 1 1 22 3 1
445 1 1 2 1 82 1 1
445 2 2 2 1 81 2 1
446 1 2 1 4 77 1 2
446 2 1 1 4 79 2 2
447 1 2 1 1 67 1 2
447 2 1 1 1 42 3 2
448 1 2 2 1 31 1 2
448 2 1 2 1 6 3 2
448 3 1 2 1 4 3 2
448 4 1 2 1 13 3 2
448 5 1 2 1 38 11 2
449 1 2 6 1 36 1 1
449 2 1 6 1 37 2 1
449 3 1 6 1 6 3 1
449 4 1 6 1 4 3 1
450 1 1 2 1 30 1 2
450 2 2 1 5 23 11 2
451 1 2 1 1 53 1 1
451 2 1 1 1 52 2 1
451 3 1 1 1 17 3 1
451 4 2 1 1 15 3 1
452 1 1 1 1 54 1 1
452 2 2 1 1 66 11 1
453 1 2 1 1 59 1 1
453 2 1 1 1 67 2 1
454 1 1 8 1 49 1 1
454 2 2 5 1 78 5 1
455 1 2 1 1 27 1 1
455 2 1 1 1 31 2 1
455 3 2 1 1 9 3 1
455 4 2 1 1 7 3 1
455 5 1 1 1 4 3 1
455 6 1 1 1 1 3 1
456 1 1 1 1 60 1 1
456 2 2 1 1 60 2 1
457 1 2 1 1 24 1 2
457 2 1 1 1 28 11 2
458 1 1 1 2 54 1 1
458 2 2 1 2 51 2 1
458 3 2 1 2 16 3 1
459 1 1 1 1 28 1 1
459 2 2 1 1 28 2 1
459 3 2 1 1 6 3 1
459 4 2 1 1 1 3 1
460 1 2 1 1 44 1 1
460 2 1 1 1 21 3 1
460 3 1 1 1 49 11 1
461 1 1 1 1 45 1 2
461 2 2 1 1 40 2 2
461 3 2 1 1 18 3 2
462 1 1 1 1 82 1 1
462 2 2 1 1 77 2 1
463 1 1 1 1 53 1 2
463 2 1 2 1 59 11 2
464 1 1 1 1 77 1 1
464 2 2 1 1 77 2 1
465 1 2 1 1 43 1 2
465 2 1 1 1 24 3 2
465 3 1 1 1 22 3 2
465 4 2 1 1 17 3 2
465 5 2 1 1 23 12 2
466 1 2 1 1 38 1 1
466 2 1 1 1 7 3 1
466 3 1 1 1 3 3 1
466 4 1 1 1 38 11 1
467 1 1 1 2 59 1 1
467 2 2 1 2 44 2 1
467 3 1 1 2 26 3 1
467 4 1 1 2 20 3 1
468 1 2 1 1 56 1 1
468 2 1 1 1 56 2 1
469 1 2 8 5 38 1 1
469 2 2 7 5 10 3 1
469 3 2 8 5 59 5 1
470 1 2 1 2 39 1 2
470 2 1 1 2 10 3 2
470 3 2 1 2 9 3 2
470 4 2 1 2 3 3 2
471 1 1 1 1 79 1 1
471 2 2 1 1 73 2 1
472 1 1 1 1 56 1 1
472 2 2 1 1 55 2 1
472 3 1 1 1 25 3 1
472 4 2 1 1 21 3 1
472 5 2 1 1 19 3 1
473 1 2 7 2 52 1 1
473 2 1 7 2 23 3 1
473 3 1 7 2 17 3 1
474 1 2 1 1 52 1 1
474 2 1 1 1 55 2 1
474 3 2 1 1 24 3 1
475 1 2 1 1 70 1 1
475 2 2 1 1 61 11 1
476 1 1 8 4 21 1 2
476 2 1 4 1 24 11 2
476 3 1 4 1 24 11 2
477 1 1 1 1 48 1 1
477 2 2 1 1 47 2 1
477 3 2 1 1 14 3 1
478 1 1 2 1 56 1 1
478 2 2 2 1 62 2 1
478 3 1 2 1 26 3 1
478 4 1 2 1 22 3 1
478 5 2 2 1 19 3 1
479 1 2 1 1 68 1 1
479 2 2 1 1 67 7 1
480 1 1 1 1 46 1 1
480 2 2 1 1 45 2 1
480 3 1 1 1 19 3 1
480 4 2 1 1 16 3 1
481 1 1 2 1 61 1 1
481 2 2 2 1 44 2 1
481 3 2 2 1 14 3 1
482 1 2 1 1 38 1 1
482 2 1 1 2 34 2 1
482 3 2 1 2 2 3 1
483 1 2 8 1 36 1 2
483 2 1 2 1 10 3 2
484 1 1 1 1 69 1 1
484 2 2 1 1 66 2 1
485 1 1 1 1 24 1 2
485 2 2 1 1 22 7 2
485 3 1 1 1 24 11 2
486 1 1 1 1 67 1 1
486 2 2 1 1 70 2 1
487 1 2 1 1 78 1 1
487 2 1 1 1 79 2 1
488 1 1 1 1 48 1 2
488 2 2 1 1 45 2 2
488 3 1 1 1 7 3 2
488 4 2 1 1 4 3 2
489 1 1 1 1 69 1 1
489 2 2 1 1 73 2 1
490 1 2 2 1 56 1 1
490 2 1 2 1 36 3 1
490 3 1 2 1 32 3 1
491 1 1 1 1 62 1 2
491 2 2 1 1 58 2 2
492 1 2 1 1 36 1 2
492 2 2 1 1 15 3 2
492 3 1 1 1 43 11 2
493 1 2 1 1 54 1 1
493 2 2 1 1 82 10 1
494 1 2 1 1 37 1 1
494 2 1 1 1 10 3 1
494 3 1 1 1 48 11 1
495 1 2 1 1 60 1 1
495 2 1 1 1 64 2 1
495 3 2 1 1 27 3 1
495 4 2 1 1 21 3 1
496 1 2 1 1 41 1 2
496 2 1 1 3 15 3 2
497 1 2 1 1 54 1 1
497 2 1 1 1 60 2 1
498 1 1 1 1 63 1 2
498 2 2 1 1 55 2 2
499 1 1 1 1 42 1 1
499 2 2 1 1 40 2 1
499 3 2 1 1 13 3 1
499 4 1 1 1 11 3 1
499 5 2 1 1 7 3 1
500 1 1 1 1 66 1 1
500 2 2 1 1 58 2 1
501 1 2 1 1 23 1 2
501 2 2 1 1 3 3 2
502 1 1 1 1 61 1 1
502 2 2 1 1 58 2 1
503 1 2 1 1 34 1 2
503 2 1 1 1 33 2 2
503 3 2 1 1 7 3 2
503 4 1 1 1 2 3 2
504 1 1 1 1 40 1 1
504 2 2 1 1 35 2 1
504 3 1 1 1 12 3 1
504 4 1 1 2 15 3 1
504 5 1 1 2 9 3 1
505 1 1 1 1 85 1 1
505 2 2 1 1 81 2 1
506 1 1 1 1 62 1 2
506 2 2 1 1 58 2 2
506 3 1 1 1 24 3 2
507 1 1 1 1 43 1 1
507 2 2 1 1 36 2 1
507 3 2 1 1 4 3 1
508 1 2 1 1 53 1 1
508 2 2 1 1 50 11 1
509 1 1 1 1 65 1 1
509 2 2 8 1 68 2 1
510 1 2 1 2 51 1 1
510 2 1 1 2 58 2 1
510 3 1 1 2 26 3 1
511 1 1 3 1 45 1 2
511 2 2 1 1 41 2 2
511 3 2 3 1 14 3 2
511 4 1 1 1 21 3 2
511 5 2 1 1 17 12 2
512 1 2 8 1 41 1 2
512 2 1 2 1 19 3 2
513 1 2 1 1 78 1 1
513 2 2 1 1 58 3 1
514 1 1 1 1 63 1 1
514 2 2 1 1 64 2 1
514 3 1 1 1 39 3 1
515 1 2 1 1 35 1 1
515 2 1 1 5 40 2 1
515 3 1 1 5 8 3 1
515 4 2 1 5 5 3 1
516 1 1 1 1 55 1 2
516 2 2 1 1 26 2 2
516 3 2 1 1 26 3 2
516 4 1 1 1 19 3 2
517 1 1 1 1 75 1 1
517 2 2 1 1 75 2 1
518 1 1 2 1 27 1 2
518 2 2 2 1 25 7 2
519 1 2 1 1 61 1 1
519 2 1 1 3 67 2 1
519 3 1 1 1 33 3 1
520 1 2 2 1 44 1 1
520 2 2 2 1 80 10 1
521 1 1 1 1 75 1 1
521 2 2 1 1 74 2 1
522 1 2 6 1 51 1 1
522 2 2 6 1 58 7 1
522 3 2 6 1 83 5 1
523 1 2 1 3 30 1 2
523 2 1 1 3 30 2 2
523 3 1 1 3 10 3 2
523 4 2 1 3 8 3 2
523 5 2 1 3 7 3 2
523 6 2 1 3 5 3 2
524 1 1 1 1 71 1 1
524 2 2 1 1 71 2 1
525 1 1 1 1 32 1 1
525 2 2 1 1 31 2 1
525 3 1 1 1 10 3 1
525 4 2 1 1 6 3 1
525 5 1 1 1 5 3 1
525 6 1 1 1 1 3 1
526 1 1 1 1 67 1 1
526 2 2 1 1 63 2 1
527 1 2 1 5 26 1 1
527 2 2 1 2 53 12 1
527 3 1 1 2 32 12 1
527 4 2 1 2 16 12 1
527 5 1 1 2 13 12 1
528 1 2 1 1 36 1 1
528 2 1 8 1 4 3 1
528 3 1 2 1 42 11 1
529 1 1 6 1 22 1 1
529 2 1 6 1 14 7 1
529 3 2 6 1 48 5 1
529 4 1 6 1 47 5 1
530 1 2 8 1 47 1 2
530 2 1 8 1 47 2 2
530 3 2 3 1 18 3 2
530 4 1 3 1 12 3 2
531 1 1 1 1 42 1 2
531 2 2 1 1 37 2 2
531 3 1 1 1 15 3 2
531 4 2 1 1 10 3 2
532 1 1 2 1 31 1 2
532 2 2 8 3 31 2 2
533 1 1 1 1 33 1 2
533 2 2 1 1 31 2 2
533 3 1 1 1 3 3 2
534 1 1 1 1 51 1 1
534 2 2 1 1 51 2 1
535 1 1 1 1 55 1 1
535 2 2 1 1 56 2 1
536 1 1 2 1 63 1 2
536 2 2 2 1 54 2 2
536 3 2 2 1 23 3 2
537 1 2 1 1 31 1 1
537 2 1 1 1 30 2 1
537 3 2 1 1 11 3 1
537 4 2 1 1 3 3 1
538 1 1 4 1 71 1 1
538 2 2 4 1 69 2 1
538 3 1 4 1 43 3 1
538 4 2 4 1 41 3 1
539 1 1 1 1 22 1 2
539 2 1 1 1 1 3 2
539 3 2 1 1 20 11 2
540 1 1 1 4 49 1 1
540 2 2 1 5 20 3 1
541 1 1 6 1 19 1 2
541 2 1 6 1 20 11 2
541 3 1 6 1 19 11 2
541 4 1 5 1 18 11 2
542 1 2 1 1 69 1 1
542 2 1 1 1 69 2 1
543 1 1 1 1 45 1 1
543 2 2 1 1 43 2 1
543 3 2 1 1 5 3 1
544 1 2 1 1 47 1 1
544 2 1 1 1 63 2 1
545 1 2 1 1 48 1 2
545 2 1 1 1 53 2 2
546 1 1 1 1 58 1 1
546 2 2 1 1 53 2 1
547 1 2 1 1 58 1 1
547 2 1 1 1 56 2 1
548 1 1 1 1 40 1 1
548 2 2 1 1 43 11 1
549 1 1 1 1 65 1 2
549 2 2 1 1 55 2 2
549 3 2 1 1 15 3 2
550 1 1 1 1 55 1 1
550 2 1 1 1 22 3 1
550 3 2 1 1 52 10 1
551 1 1 1 1 57 1 1
551 2 2 1 1 56 2 1
552 1 1 1 1 51 1 1
552 2 2 1 2 49 2 1
552 3 1 1 1 28 3 1
553 1 1 1 1 75 1 2
553 2 2 1 1 71 2 2
554 1 2 1 1 53 1 1
554 2 1 1 1 57 2 1
555 1 2 7 2 44 1 1
555 2 1 1 1 43 11 1
556 1 2 1 1 59 1 1
556 2 2 1 1 23 3 1
557 1 1 1 1 57 1 1
557 2 2 1 1 20 3 1
558 1 2 2 1 73 1 1
558 2 2 2 1 29 9 1
558 3 1 2 1 9 9 1
558 4 1 2 1 4 9 1
559 1 1 1 1 67 1 1
559 2 2 1 1 67 2 1
560 1 2 1 1 55 1 1
560 2 1 1 1 59 2 1
560 3 2 1 1 19 3 1
560 4 2 1 1 16 3 1
561 1 1 1 1 38 1 2
561 2 2 1 1 41 2 2
561 3 1 1 1 15 3 2
561 4 1 1 1 14 3 2
561 5 1 1 1 19 3 2
561 6 2 1 1 75 5 2
562 1 2 1 1 30 1 1
562 2 1 1 1 38 2 1
563 1 1 1 1 64 1 1
563 2 2 1 1 65 2 1
564 1 1 6 1 27 1 1
564 2 2 1 2 27 2 1
564 3 2 8 2 2 3 1
564 4 2 8 2 1 3 1
565 1 2 1 1 36 1 1
565 2 1 1 1 37 2 1
565 3 1 1 1 8 3 1
565 4 2 1 1 5 3 1
566 1 2 1 1 64 1 1
566 2 1 1 1 65 2 1
567 1 2 1 1 68 1 2
567 2 1 1 1 54 2 2
567 3 1 1 1 49 3 2
567 4 2 1 1 46 3 2
567 5 2 1 1 31 9 2
567 6 1 1 2 10 10 2
568 1 1 1 1 55 1 1
568 2 2 1 1 52 2 1
569 1 1 1 5 57 1 2
569 2 2 1 5 49 2 2
569 3 1 1 5 26 3 2
569 4 1 1 5 24 3 2
570 1 1 2 1 62 1 2
570 2 2 2 1 55 2 2
571 1 1 1 1 55 1 1
571 2 2 1 1 52 2 1
571 3 2 1 1 16 3 1
571 4 1 1 1 13 3 1
572 1 1 1 1 71 1 1
572 2 2 1 1 70 2 1
573 1 2 1 1 45 1 1
573 2 1 1 1 48 2 1
574 1 2 2 1 52 1 2
574 2 1 2 1 52 2 2
574 3 1 2 1 23 3 2
575 1 2 2 1 64 1 1
575 2 2 2 1 40 3 1
576 1 2 1 1 30 1 2
576 2 1 1 1 31 2 2
576 3 2 1 1 2 3 2
577 1 1 1 1 38 1 1
577 2 2 1 1 41 2 1
577 3 1 1 1 14 3 1
577 4 2 1 1 13 3 1
577 5 1 1 1 10 3 1
577 6 1 1 1 6 3 1
578 1 1 1 1 77 1 1
