"Hhindex" "pernum" "sex" "race" "hisp" "age" "relate" "ownership" "headsex" "headrace" "headhisp" "headage"
1725 3 2 1 NA 23 3 1 1 1 1 47
1725 4 1 NA 1 20 3 1 1 1 1 47
1726 2 2 1 1 26 2 1 1 1 1 30
1726 3 1 NA 1 2 3 1 1 1 1 30
1727 2 1 NA 1 38 2 1 2 2 1 45
1727 3 2 NA 1 20 3 1 2 2 1 45
1727 4 2 2 NA 11 3 1 2 2 1 45
1728 2 1 1 1 16 3 1 2 1 1 54
1728 3 2 1 NA 46 11 1 2 1 1 54
1728 4 1 1 1 68 5 1 2 1 1 54
1729 2 2 NA 1 32 2 1 1 6 1 33
1729 3 2 6 1 12 3 1 1 6 1 33
1729 4 2 6 1 10 3 1 1 6 1 33
1729 5 1 NA NA 7 3 1 1 6 1 33
1729 6 2 6 1 58 7 1 1 6 1 33
1730 2 2 1 1 74 2 1 1 1 1 72
1731 2 1 6 1 39 2 1 2 7 NA 41
1731 3 2 NA NA 4 3 1 2 7 NA 41
1732 2 1 1 1 92 3 1 1 1 1 27
1733 2 2 1 NA 95 8 1 1 1 1 31
1734 2 1 1 1 51 2 NA 2 1 1 54
1735 2 1 1 1 66 2 1 2 1 1 67
1736 2 1 1 1 70 12 1 2 1 1 63
1737 2 2 7 5 48 2 NA 1 1 1 47
1737 3 2 7 5 25 5 NA 1 1 1 47
1738 2 2 1 1 50 2 NA 1 1 NA 54
1739 2 2 1 1 62 2 1 1 NA 1 64
1739 3 2 NA NA 19 8 1 1 NA 1 64
1740 2 2 1 1 7 3 2 2 NA 1 26
1740 3 1 1 1 22 12 2 2 NA 1 26
1741 2 1 2 1 48 2 1 2 2 1 43
1741 3 1 2 1 8 3 1 2 2 1 43
1741 4 2 NA 1 5 3 1 2 2 1 43
1742 2 2 1 NA 64 2 1 1 1 1 65
1743 2 2 1 1 53 2 1 1 1 1 56
1743 3 1 NA NA 24 3 1 1 1 1 56
1744 2 1 2 1 39 2 2 2 2 NA 37
1745 2 2 1 1 46 2 1 1 1 1 48
1745 3 2 1 1 22 3 1 1 1 1 48
1746 2 1 1 1 86 4 1 2 1 1 52
1747 2 1 6 1 22 12 NA 1 NA NA 22
1748 2 2 7 5 19 3 NA 2 7 5 52
1749 2 2 8 2 13 4 2 2 1 1 36
1749 3 1 8 2 11 4 2 2 1 1 36
1750 2 1 1 1 52 6 1 2 1 1 48
1751 2 2 2 1 42 2 1 1 2 1 47
1751 3 2 2 1 21 3 1 1 2 1 47
1751 4 2 2 1 16 3 1 1 2 1 47
1751 5 2 2 1 15 3 1 1 2 1 47
1752 2 2 3 1 47 2 1 1 3 NA 54
1752 3 1 3 1 27 3 1 1 3 NA 54
1752 4 2 3 1 16 8 1 1 3 NA 54
1752 5 1 3 1 9 8 1 1 3 NA 54
1753 2 2 1 NA 91 4 1 1 1 1 84
1754 2 2 1 1 78 2 1 1 1 1 80
1755 2 2 1 1 74 2 1 1 NA 1 78
1756 2 1 1 1 75 2 1 2 NA 1 75
1756 3 2 1 1 51 3 1 2 NA 1 75
1757 2 2 NA 1 39 2 1 1 1 1 32
1757 3 2 NA 1 6 3 1 1 1 1 32
1757 4 2 1 NA 3 3 1 1 1 1 32
1758 2 2 1 1 60 2 1 1 1 NA 58
1758 3 2 1 1 25 3 1 1 1 NA 58
1758 4 1 1 NA 25 10 1 1 1 NA 58
1759 2 1 NA 1 79 4 1 2 1 1 26
1760 2 1 NA 1 23 3 1 2 2 1 46
1760 3 1 2 1 17 3 1 2 2 1 46
1761 2 2 2 NA 66 6 NA 2 2 1 76
1761 3 1 2 1 64 6 NA 2 2 1 76
1762 2 2 1 2 35 7 1 1 1 1 64
1763 2 1 1 1 43 9 1 1 1 1 43
1764 2 2 NA 1 61 2 NA 1 1 1 60
1765 2 2 1 1 53 2 NA 1 1 1 66
1766 2 1 1 2 47 2 1 2 NA NA 40
1766 3 1 1 2 20 3 1 2 NA NA 40
1766 4 1 NA 2 14 3 1 2 NA NA 40
1766 5 1 1 2 11 3 1 2 NA NA 40
1767 2 2 8 1 44 3 1 2 1 NA 66
1767 3 1 1 2 36 11 1 2 1 NA 66
1767 4 1 1 NA 33 11 1 2 1 NA 66
1768 2 2 2 1 58 2 1 1 NA 1 58
1769 2 1 1 NA 15 3 1 2 1 1 49
1770 2 2 8 1 45 2 1 1 NA 1 57
1770 3 2 8 NA 25 3 1 1 NA 1 57
1770 4 1 8 1 21 3 1 1 NA 1 57
1770 5 2 NA 1 17 3 1 1 NA 1 57
1771 2 1 1 1 23 3 1 1 1 1 53
1772 2 2 NA 1 55 2 1 1 2 1 55
1773 2 2 1 1 80 2 NA 1 1 NA 79
1774 2 1 NA 5 43 2 2 2 7 5 46
1774 3 2 7 5 21 3 2 2 7 5 46
1774 4 1 7 5 20 3 2 2 7 5 46
1774 5 1 7 NA 10 3 2 2 7 5 46
1775 2 2 1 5 53 2 1 1 1 2 61
1775 3 2 1 2 25 3 1 1 1 2 61
1776 2 1 NA NA 13 3 NA 2 1 1 50
1776 3 1 1 1 48 12 NA 2 1 1 50
1776 4 2 NA 1 15 13 NA 2 1 1 50
1777 2 1 NA 1 29 3 1 1 1 NA 54
1777 3 1 1 1 60 6 1 1 1 NA 54
1778 2 1 2 1 51 2 NA 2 NA 1 52
1779 2 2 7 5 31 2 NA 1 7 5 33
1779 3 1 7 NA 10 3 NA 1 7 5 33
1779 4 2 7 NA 3 3 NA 1 7 5 33
1779 5 1 7 5 30 11 NA 1 7 5 33
1779 6 1 NA 5 24 11 NA 1 7 5 33
1780 2 2 1 1 88 2 1 1 NA 1 88
1781 2 1 1 1 47 5 NA 2 NA NA 24
1782 2 1 NA 1 40 2 1 2 1 1 42
1782 3 1 1 NA 10 3 1 2 1 1 42
1782 4 1 1 1 9 3 1 2 1 1 42
1783 2 2 1 1 28 2 NA 1 1 1 40
1783 3 2 1 1 8 5 NA 1 1 1 40
1783 4 1 1 1 6 5 NA 1 1 1 40
1784 2 2 1 1 75 7 1 1 1 NA 51
1785 2 1 1 NA 6 8 1 2 NA 2 50
1785 3 1 2 1 49 12 1 2 NA 2 50
1786 2 1 1 1 45 2 NA 2 1 1 43
1786 3 1 1 1 14 3 NA 2 1 1 43
1787 2 1 1 1 87 2 2 1 1 1 75
1788 2 2 NA 1 9 6 1 1 1 1 94
1789 2 1 8 5 70 11 2 1 8 5 72
1790 2 1 1 1 34 6 NA 1 1 1 82
1791 2 2 1 1 60 2 NA 1 1 1 65
1792 2 1 1 1 17 3 NA 1 NA 1 49
1793 2 1 1 1 19 6 1 2 1 1 76
1793 3 2 1 1 26 11 1 2 1 1 76
1793 4 1 1 1 72 3 1 2 1 1 76
1794 2 2 2 NA 8 3 2 2 2 NA 32
1795 2 2 1 1 57 2 1 1 NA 1 61
1795 3 2 1 1 19 3 1 1 NA 1 61
1796 2 2 NA 3 58 2 1 1 NA 3 59
1797 2 1 2 1 49 2 1 2 2 1 44
1797 3 1 NA NA 16 3 1 2 2 1 44
1797 4 2 2 1 7 3 1 2 2 1 44
1797 5 2 NA 1 4 3 1 2 2 1 44
1798 2 2 6 1 37 2 2 1 NA 1 37
1798 3 2 6 NA 3 3 2 1 NA 1 37
1799 2 1 1 5 55 2 1 2 1 NA 50
1799 3 1 1 5 27 3 1 2 1 NA 50
1799 4 1 NA 5 21 3 1 2 1 NA 50
1799 5 1 1 NA 19 3 1 2 1 NA 50
1800 2 1 1 1 88 2 1 2 1 1 83
1800 3 1 1 1 63 3 1 2 1 1 83
1801 2 1 1 NA 35 2 1 2 1 1 33
1801 3 1 1 NA 11 3 1 2 1 1 33
1801 4 1 1 NA 8 3 1 2 1 1 33
1801 5 2 1 1 2 3 1 2 1 1 33
1802 2 2 NA 1 64 2 1 1 6 1 63
1803 2 2 1 NA 69 2 1 1 NA 1 75
1804 2 1 1 NA 17 3 1 2 1 1 54
1804 3 1 NA 1 15 3 1 2 1 1 54
1804 4 2 NA 1 13 3 1 2 1 1 54
1805 2 2 NA 1 54 2 1 1 1 NA 50
1805 3 1 1 2 19 3 1 1 1 NA 50
1805 4 1 1 1 32 5 1 1 1 NA 50
1806 2 2 1 2 15 3 1 2 1 NA 33
1806 3 1 1 2 10 3 1 2 1 NA 33
1806 4 1 1 2 6 3 1 2 1 NA 33
1806 5 1 1 2 38 12 1 2 1 NA 33
1807 2 2 1 1 49 2 NA 1 1 1 54
1807 3 1 1 1 12 3 NA 1 1 1 54
1808 2 2 1 2 44 3 NA 1 1 2 68
1808 3 1 1 2 41 3 NA 1 1 2 68
1808 4 2 1 2 64 12 NA 1 1 2 68
1809 2 2 1 1 73 2 1 1 1 NA 69
1810 2 1 NA 1 32 12 1 2 1 NA 32
1810 3 2 1 1 25 13 1 2 1 NA 32
1811 2 2 1 NA 20 2 2 1 NA 1 22
1811 3 2 1 1 1 3 2 1 NA 1 22
1812 2 1 1 1 49 2 NA 2 1 1 49
1812 3 1 1 1 22 3 NA 2 1 1 49
1813 2 2 NA 1 13 3 1 2 1 1 33
1813 3 2 1 1 11 3 1 2 1 1 33
1813 4 1 1 1 7 3 1 2 1 1 33
1814 2 1 1 1 80 2 1 2 1 1 78
1815 2 2 1 1 58 4 2 1 1 NA 85
1815 3 1 NA 1 20 9 2 1 1 NA 85
1815 4 1 1 1 37 9 2 1 1 NA 85
1816 2 2 1 1 29 2 1 1 1 1 29
1817 2 1 6 5 2 8 1 2 NA NA 56
1817 3 1 6 5 42 3 1 2 NA NA 56
1817 4 2 NA 5 89 2 1 2 NA NA 56
1818 2 1 2 NA 42 7 1 2 NA 1 31
1818 3 1 2 1 18 9 1 2 NA 1 31
1818 4 1 2 1 17 9 1 2 NA 1 31
1819 2 2 1 1 53 12 1 2 1 1 56
1820 2 1 1 1 37 2 1 2 1 1 33
1821 2 2 NA 1 64 2 1 1 1 NA 64
1822 2 2 1 1 23 6 2 1 1 1 46
1822 3 1 1 1 49 4 2 1 1 1 46
1823 2 1 1 3 80 2 1 1 1 3 39
1823 3 1 1 3 21 12 1 1 1 3 39
1824 2 2 NA 1 58 2 1 1 1 1 56
1825 2 2 1 1 56 2 1 1 NA 1 58
1825 3 1 1 1 26 3 1 1 NA 1 58
1825 4 1 NA 1 23 3 1 1 NA 1 58
1826 2 2 6 1 22 6 NA 2 NA 1 26
1827 2 1 7 5 82 8 2 2 7 2 73
1827 3 2 7 5 43 9 2 2 7 2 73
1828 2 1 1 NA 47 2 1 2 NA 1 47
1828 3 2 1 1 14 3 1 2 NA 1 47
1828 4 2 1 1 7 3 1 2 NA 1 47
1829 2 2 NA 1 3 3 1 2 1 1 35
1830 2 2 1 1 56 2 1 1 1 1 60
1831 2 2 1 1 61 2 1 1 1 1 63
1831 3 2 1 1 36 3 1 1 1 1 63
1832 2 2 1 5 49 2 2 1 1 5 55
1832 3 2 1 5 22 3 2 1 1 5 55
1832 4 1 1 NA 20 3 2 1 1 5 55
1833 2 1 1 1 71 2 1 2 1 NA 69
1834 2 1 1 1 71 2 NA 2 1 1 64
1835 2 1 8 NA 2 3 2 2 1 1 27
1835 3 2 NA NA 27 6 2 2 1 1 27
1835 4 1 NA 1 2 11 2 2 1 1 27
1836 2 2 NA NA 58 2 1 1 NA 2 57
1836 3 1 NA 2 19 3 1 1 NA 2 57
1836 4 1 1 NA 16 3 1 1 NA 2 57
1837 2 1 6 1 68 7 2 2 NA 1 79
1838 2 2 1 1 57 2 1 1 1 NA 59
1839 2 1 1 NA 32 6 NA 2 1 1 90
1840 2 1 NA 2 15 3 NA 2 NA 2 40
1840 3 2 NA NA 13 3 NA 2 NA 2 40
1841 2 2 1 2 40 2 1 1 1 NA 61
1841 3 1 NA 2 13 3 1 1 1 NA 61
1841 4 2 1 2 1 3 1 1 1 NA 61
1841 5 1 1 2 72 6 1 1 1 NA 61
1841 6 2 1 2 63 6 1 1 1 NA 61
1842 2 2 1 1 40 2 2 1 1 1 41
1842 3 1 1 1 20 3 2 1 1 1 41
1842 4 2 1 1 17 3 2 1 1 1 41
1842 5 2 NA NA 14 3 2 1 1 1 41
1842 6 1 1 1 2 3 2 1 1 1 41
1843 2 2 NA 1 51 2 2 1 1 1 47
1843 3 1 1 1 25 3 2 1 1 1 47
1843 4 2 1 1 24 3 2 1 1 1 47
1844 2 1 NA 1 56 2 NA 2 1 1 56
1845 2 1 1 NA 38 2 2 2 1 1 39
1845 3 1 1 1 15 3 2 2 1 1 39
1845 4 1 1 NA 8 3 2 2 1 1 39
1846 2 1 NA 1 30 3 NA 2 1 NA 48
1846 3 2 1 1 5 8 NA 2 1 NA 48
1847 2 2 1 1 75 2 1 1 NA 1 79
1847 3 1 1 1 49 3 1 1 NA 1 79
1848 2 1 NA 2 42 2 1 2 1 1 43
1848 3 1 1 NA 14 5 1 2 1 1 43
1849 2 2 1 1 54 2 1 1 NA 1 60
1850 2 1 2 1 26 3 2 2 2 NA 58
1850 3 1 NA NA 23 3 2 2 2 NA 58
1851 2 2 NA 1 79 2 NA 1 1 1 76
1852 2 1 1 1 49 2 NA 2 NA 1 50
1853 2 1 1 1 56 12 1 2 1 1 56
1854 2 1 2 NA 21 8 1 2 2 1 23
1854 3 2 2 1 83 7 1 2 2 1 23
1855 2 1 NA NA 85 2 2 2 5 1 83
1856 2 2 1 1 60 2 1 1 1 NA 62
1857 2 2 2 1 15 3 1 2 2 NA 50
1857 3 2 2 1 13 3 1 2 2 NA 50
1858 2 1 1 4 73 12 1 2 1 1 75
1858 3 1 1 5 90 13 1 2 1 1 75
1858 4 2 NA NA 83 4 1 2 1 1 75
1859 2 2 1 3 4 7 1 1 1 3 82
1860 2 2 1 1 60 2 2 1 NA 1 61
1860 3 2 1 1 39 3 2 1 NA 1 61
1861 2 2 1 1 53 2 2 1 1 1 48
1862 2 1 1 1 56 2 NA 2 1 1 50
1863 2 2 1 1 56 2 1 1 1 1 56
1864 2 1 1 1 86 8 NA 2 NA 1 93
1865 2 2 1 5 22 3 2 2 1 2 47
1865 3 2 1 5 17 3 2 2 1 2 47
1865 4 1 1 2 15 3 2 2 1 2 47
1865 5 1 1 NA 13 3 2 2 1 2 47
1866 2 1 1 2 3 2 1 2 NA 2 41
1866 3 2 1 NA 9 4 1 2 NA 2 41
1867 2 2 1 1 24 2 NA 1 NA 1 26
1867 3 2 NA NA 1 3 NA 1 NA 1 26
1868 2 2 6 1 38 3 1 2 6 1 69
1869 2 2 1 1 59 2 1 1 1 1 61
1870 2 2 1 1 86 7 NA 1 NA 1 89
1871 2 1 NA 1 75 13 1 1 NA NA 81
1871 3 2 NA NA 41 2 1 1 NA NA 81
1871 4 2 1 1 27 9 1 1 NA NA 81
1871 5 1 1 NA 88 4 1 1 NA NA 81
1872 2 1 1 NA 16 3 1 1 1 1 41
1872 3 1 1 NA 14 3 1 1 1 1 41
1873 2 2 1 2 14 3 2 1 NA 2 41
1873 3 1 1 NA 9 3 2 1 NA 2 41
1873 4 2 1 2 41 11 2 1 NA 2 41
1873 5 2 1 2 22 12 2 1 NA 2 41
1874 2 1 7 NA 77 5 1 1 7 5 85
1875 2 2 1 1 16 3 2 2 1 NA 38
1875 3 1 1 1 42 12 2 2 1 NA 38
1876 2 2 1 5 34 2 NA 1 1 1 41
1876 3 1 1 1 11 3 NA 1 1 1 41
1876 4 1 1 1 12 5 NA 1 1 1 41
1877 2 2 NA 1 26 2 2 1 1 1 26
1878 2 2 1 NA 16 3 1 2 1 NA 38
1878 3 2 1 1 56 7 1 2 1 NA 38
1878 4 1 1 1 36 12 1 2 1 NA 38
1879 2 2 NA NA 49 3 1 2 NA 1 75
1879 3 1 1 1 17 8 1 2 NA 1 75
1880 2 1 2 1 34 9 NA 2 NA NA 94
1881 2 1 NA NA 6 3 1 1 NA 1 48
1881 3 2 1 1 46 8 1 1 NA 1 48
1882 2 1 NA 1 55 2 1 2 1 1 52
1883 2 2 1 1 39 2 1 1 8 1 46
1883 3 2 NA NA 9 3 1 1 8 1 46
1883 4 1 1 1 5 3 1 1 8 1 46
1884 2 1 1 NA 2 3 1 2 1 1 41
1884 3 1 1 1 38 12 1 2 1 1 41
1885 2 2 4 1 33 2 NA 1 NA 1 33
1885 3 2 NA 1 3 3 NA 1 NA 1 33
1885 4 1 4 1 61 7 NA 1 NA 1 33
1885 5 2 4 1 61 7 NA 1 NA 1 33
1886 2 1 NA 1 42 12 1 2 1 1 53
1887 2 2 1 1 47 2 NA 1 1 1 53
1888 2 1 1 1 80 2 NA 2 1 NA 76
1889 2 2 1 1 75 2 1 1 1 1 83
1890 2 2 8 1 57 5 NA 1 1 1 40
1891 2 1 1 NA 40 7 NA 2 NA 1 73
1892 2 1 NA 2 62 2 1 2 1 NA 58
1892 3 1 1 2 39 3 1 2 1 NA 58
1892 4 2 1 2 14 3 1 2 1 NA 58
1892 5 2 1 2 14 3 1 2 1 NA 58
1893 2 2 NA 1 32 2 2 1 1 1 50
1893 3 1 1 1 2 3 2 1 1 1 50
1894 2 1 NA 1 84 5 1 2 1 NA 94
1894 3 2 1 NA 42 6 1 2 1 NA 94
1895 2 2 NA 1 13 3 1 2 1 1 44
1895 3 2 1 1 11 3 1 2 1 1 44
1896 2 2 2 1 38 2 NA 1 NA 1 35
1897 2 1 1 1 59 2 1 2 1 1 60
1898 2 1 NA 1 40 7 1 2 1 1 44
1899 2 2 1 1 51 2 1 1 1 1 57
1899 3 1 NA 1 32 5 1 1 1 1 57
1899 4 2 8 1 12 8 1 1 1 1 57
1899 5 1 8 1 10 8 1 1 1 1 57
1899 6 1 1 1 4 8 1 1 1 1 57
1900 2 2 NA 1 68 2 1 1 1 NA 74
1901 2 2 1 1 42 3 1 1 1 NA 22
1902 2 1 1 NA 25 8 NA 2 1 1 75
1902 3 1 1 NA 26 13 NA 2 1 1 75
1903 2 2 NA 1 32 2 1 1 9 1 34
1903 3 1 NA NA 9 3 1 1 9 1 34
1903 4 1 9 1 5 3 1 1 9 1 34
1904 2 2 2 1 22 4 1 1 NA 1 28
1905 2 1 1 1 48 4 NA 1 1 1 43
1906 2 1 1 1 62 2 1 2 1 1 59
1907 2 1 1 NA 45 2 2 2 1 NA 57
1908 2 2 1 1 62 2 1 1 NA NA 55
1908 3 2 NA NA 19 3 1 1 NA NA 55
1909 2 1 1 1 36 2 2 2 1 NA 42
1909 3 1 1 1 88 8 2 2 1 NA 42
1909 4 1 1 NA 95 2 2 2 1 NA 42
1910 2 1 1 1 90 12 1 2 1 NA 60
1911 2 1 1 1 33 2 NA 2 1 NA 34
1911 3 2 1 NA 58 7 NA 2 1 NA 34
1912 2 2 1 5 49 2 1 1 1 NA 53
1912 3 1 1 5 24 3 1 1 1 NA 53
1912 4 1 1 5 23 3 1 1 1 NA 53
1912 5 1 1 5 15 3 1 1 1 NA 53
1913 2 2 NA 4 12 10 1 2 1 4 40
1913 3 1 1 4 66 7 1 2 1 4 40
1913 4 2 NA 4 56 3 1 2 1 4 40
1914 2 2 1 NA 20 3 2 2 1 1 53
1915 2 1 1 1 55 2 1 2 1 1 45
1915 3 1 1 1 14 3 1 2 1 1 45
1915 4 1 1 1 12 3 1 2 1 1 45
1916 2 1 1 1 2 3 2 1 1 1 36
1916 3 2 1 NA 37 12 2 1 1 1 36
1916 4 1 1 1 16 13 2 1 1 1 36
1916 5 2 1 1 10 13 2 1 1 1 36
1917 2 2 2 NA 25 9 2 1 2 1 76
1917 3 2 2 1 20 7 2 1 2 1 76
1918 2 2 1 1 2 4 1 1 1 NA 33
1918 3 2 1 NA 63 7 1 1 1 NA 33
1918 4 1 NA 1 32 7 1 1 1 NA 33
1919 2 2 1 1 64 2 1 1 1 1 46
1920 2 1 1 1 96 2 NA 2 1 1 90
1921 2 2 NA 1 59 2 1 1 1 NA 67
1922 2 1 1 NA 50 2 NA 2 1 1 59
1923 2 2 1 1 91 9 1 1 NA NA 28
1923 3 2 1 1 13 10 1 1 NA NA 28
1923 4 1 1 1 27 7 1 1 NA NA 28
1924 2 2 1 1 33 2 1 1 1 1 34
1924 3 2 1 NA 7 3 1 1 1 1 34
1924 4 2 1 1 1 3 1 1 1 1 34
1925 2 2 NA NA 32 2 NA 1 1 1 34
1925 3 2 8 1 6 3 NA 1 1 1 34
1926 2 1 1 1 27 12 2 1 1 1 26
1927 2 1 4 1 24 12 1 1 NA 1 25
1928 2 1 1 1 57 2 2 2 NA 1 57
1929 2 2 1 1 50 2 NA 1 NA 1 64
1930 2 2 1 1 16 3 1 2 1 NA 41
1930 3 1 1 1 14 3 1 2 1 NA 41
1930 4 2 NA 1 6 3 1 2 1 NA 41
1931 2 1 NA 3 10 3 2 2 NA 3 27
1931 3 1 1 3 8 3 2 2 NA 3 27
1932 2 2 1 1 32 2 NA 1 1 NA 37
1933 2 1 2 1 71 2 2 2 8 1 69
1934 2 1 1 2 51 2 1 2 1 2 53
1934 3 1 1 2 24 3 1 2 1 2 53
1934 4 1 1 2 19 3 1 2 1 2 53
1935 2 2 NA 1 35 7 1 2 NA 1 56
1936 2 2 1 1 85 2 1 1 1 1 86
1937 2 2 1 1 58 9 1 1 NA 1 61
1938 2 2 1 1 14 3 2 1 1 NA 45
1939 2 2 1 1 72 11 2 2 1 1 67
1940 2 2 1 1 3 9 NA 1 1 1 50
1941 2 2 2 NA 66 2 1 1 2 1 77
1941 3 2 2 1 34 3 1 1 2 1 77
1941 4 2 2 1 6 8 1 1 2 1 77
1942 2 2 1 1 44 7 2 2 1 1 20
1943 2 1 1 1 34 9 1 2 1 1 80
1943 3 1 1 1 25 11 1 2 1 1 80
1943 4 1 1 1 63 2 1 2 1 1 80
1944 2 2 2 NA 4 3 NA 2 1 2 24
1945 2 1 1 2 25 3 2 2 1 1 48
1946 2 1 1 1 15 3 NA 2 NA 1 43
1946 3 2 1 1 13 3 NA 2 NA 1 43
1946 4 2 1 3 9 3 NA 2 NA 1 43
1947 2 2 NA 1 33 2 1 1 1 1 38
1947 3 2 1 2 18 3 1 1 1 1 38
1947 4 2 1 1 4 3 1 1 1 1 38
1947 5 2 1 1 2 3 1 1 1 1 38
1948 2 1 NA 1 27 12 NA 2 2 1 25
1949 2 1 NA 1 41 2 1 2 NA 1 39
1949 3 1 1 NA 10 3 1 2 NA 1 39
1949 4 1 1 1 3 3 1 2 NA 1 39
1950 2 2 1 1 75 2 NA 1 1 1 74
1951 2 2 1 1 35 2 1 1 1 1 37
1952 2 2 NA 1 82 2 1 1 1 1 84
1953 2 2 3 1 54 2 1 1 3 NA 55
1953 3 1 3 1 30 5 1 1 3 NA 55
1953 4 1 3 1 27 5 1 1 3 NA 55
1954 2 2 NA NA 28 8 NA 1 1 1 46
1955 2 1 1 1 72 2 1 2 1 1 69
1956 2 1 1 1 37 2 NA 2 NA 1 34
1956 3 2 1 1 11 3 NA 2 NA 1 34
1956 4 1 NA 1 3 3 NA 2 NA 1 34
1957 2 1 1 1 37 2 NA 2 1 1 38
1957 3 2 1 1 7 3 NA 2 1 1 38
1958 2 2 1 1 42 2 1 1 1 1 40
1959 2 2 1 1 62 2 1 1 1 1 62
1960 2 1 1 NA 94 6 2 2 1 1 19
1961 2 2 1 1 56 12 1 1 1 NA 59
1962 2 1 1 NA 60 2 NA 2 1 1 59
1963 2 2 1 1 60 2 1 1 1 1 59
1963 3 1 NA 1 21 4 1 1 1 1 59
1964 2 1 1 1 51 6 1 1 1 1 85
1964 3 1 1 1 21 4 1 1 1 1 85
1964 4 1 1 NA 96 3 1 1 1 1 85
1964 5 2 1 1 61 9 1 1 1 1 85
1964 6 1 1 1 43 8 1 1 1 1 85
1965 2 2 1 NA 14 8 2 2 1 NA 71
1965 3 2 1 1 42 12 2 2 1 NA 71
1965 4 2 1 1 17 13 2 2 1 NA 71
1966 2 1 1 NA 71 2 1 2 1 NA 65
1967 2 2 1 1 52 2 1 1 1 1 52
1967 3 1 NA 1 26 3 1 1 1 1 52
1967 4 2 1 NA 24 3 1 1 1 1 52
1968 2 2 NA 1 50 2 1 1 1 NA 59
1969 2 1 NA 1 58 2 1 2 1 1 51
1970 2 1 1 1 56 12 NA 1 2 1 62
1970 3 1 NA NA 41 12 NA 1 2 1 62
1971 2 1 1 1 21 3 1 2 NA 1 47
1971 3 2 1 1 72 7 1 2 NA 1 47
1972 2 2 NA 1 75 2 1 1 1 1 76
1973 2 2 1 1 28 3 2 2 1 1 60
1973 3 2 1 1 21 3 2 2 1 1 60
1974 2 2 1 1 73 2 1 1 1 1 81
1975 2 2 1 NA 62 2 1 1 1 1 62
1976 2 2 1 1 62 2 1 1 1 1 68
1977 2 1 NA 1 37 3 2 2 1 1 59
1978 2 1 2 NA 29 9 1 2 2 1 49
1979 2 2 NA 1 70 2 1 1 1 1 73
1980 2 2 7 2 83 11 1 1 1 1 36
1980 3 2 7 2 47 3 1 1 1 1 36
1981 2 1 1 NA 90 2 1 2 1 1 85
1982 2 2 1 1 60 2 1 1 1 1 61
1983 2 1 1 5 87 6 1 2 1 NA 76
1983 3 2 NA 5 17 2 1 2 1 NA 76
1983 4 1 1 5 33 10 1 2 1 NA 76
1984 2 2 1 1 90 9 2 1 NA 2 88
1984 3 1 1 1 64 8 2 1 NA 2 88
1984 4 2 1 1 77 7 2 1 NA 2 88
1985 2 2 1 NA 56 3 1 2 1 1 84
1986 2 1 1 1 91 2 NA 1 1 1 32
1987 2 1 1 1 73 2 NA 2 1 1 72
1988 2 2 1 NA 45 2 1 1 1 NA 52
1989 2 2 4 1 60 2 1 1 4 1 64
1989 3 2 NA 1 25 3 1 1 4 1 64
1989 4 1 NA 1 20 3 1 1 4 1 64
1990 2 1 NA NA 45 2 1 2 1 1 43
1990 3 1 NA 1 18 3 1 2 1 1 43
1990 4 2 1 1 13 3 1 2 1 1 43
1991 2 1 1 1 46 2 1 2 NA 1 47
1992 2 2 1 1 49 2 NA 1 NA 1 61
1993 2 2 1 1 67 12 1 1 1 1 64
1994 2 2 1 NA 51 2 NA 1 1 1 53
1994 3 1 1 1 21 3 NA 1 1 1 53
1994 4 2 1 1 18 3 NA 1 1 1 53
1995 2 2 1 1 67 2 1 1 1 1 71
1996 2 1 NA 1 73 2 1 2 1 1 74
1997 2 2 NA 2 49 2 1 1 1 2 51
1997 3 1 1 2 27 3 1 1 1 2 51
1997 4 2 NA 2 21 3 1 1 1 2 51
1997 5 2 1 2 14 3 1 1 1 2 51
1998 2 1 7 2 21 12 2 2 7 NA 20
1999 2 1 NA 1 51 2 1 2 1 NA 51
2000 2 1 1 1 85 2 NA 2 NA 1 85
2001 2 2 6 NA 34 2 1 1 6 NA 39
2001 3 2 NA 1 5 3 1 1 6 NA 39
2001 4 1 6 NA 2 3 1 1 6 NA 39
2002 2 1 NA 5 2 3 2 2 1 5 36
2003 2 2 1 1 51 2 1 1 1 1 53
2003 3 1 1 1 22 3 1 1 1 1 53
2003 4 2 1 1 18 3 1 1 1 1 53
2004 2 2 1 1 61 2 1 1 1 1 60
2005 2 2 1 1 91 2 2 1 1 NA 95
2006 2 1 3 1 28 4 1 2 3 NA 71
2007 2 2 1 1 66 2 1 1 1 1 66
2007 3 1 1 1 32 3 1 1 1 1 66
2007 4 2 NA 1 27 10 1 1 1 1 66
2008 2 2 1 1 61 2 1 1 1 1 75
2008 3 1 1 NA 42 3 1 1 1 1 75
2008 4 2 1 NA 25 3 1 1 1 1 75
2008 5 1 NA 1 18 3 1 1 1 1 75
2009 2 1 1 1 34 6 2 1 1 1 31
2010 2 1 NA 1 80 12 2 1 1 NA 55
2010 3 1 1 NA 16 6 2 1 1 NA 55
2010 4 1 NA 1 69 13 2 1 1 NA 55
2011 2 2 NA 1 52 2 1 1 1 1 51
2011 3 2 1 1 21 3 1 1 1 1 51
2011 4 2 1 1 19 3 1 1 1 1 51
2011 5 2 NA 2 88 9 1 1 1 1 51
2012 2 2 1 1 69 2 1 1 1 1 71
