"HHIndex" "WithinHHIndex" "Gender" "Race" "Hisp" "Age" "Relate" "Owner"
7421 1 1 1 1 48 1 1
7421 2 2 1 1 49 2 1
7422 1 1 1 1 55 1 1
7422 2 2 1 1 47 11 1
7422 3 2 1 1 21 12 1
7423 1 1 2 1 38 1 1
7423 2 2 2 1 40 2 1
7423 3 2 2 1 11 3 1
7423 4 2 2 1 9 3 1
7423 5 1 2 1 5 3 1
7424 1 2 2 1 31 1 2
7424 2 2 2 1 14 3 2
7424 3 1 2 1 5 3 2
7425 1 2 1 1 66 1 1
7425 2 1 1 1 66 2 1
7426 1 2 1 1 69 1 1
7426 2 1 1 1 69 2 1
7427 1 1 1 5 44 1 1
7427 2 2 1 5 41 2 1
7427 3 1 1 5 18 3 1
7427 4 1 1 5 9 3 1
7428 1 2 1 1 58 1 1
7428 2 1 1 1 60 2 1
7429 1 2 1 1 31 1 1
7429 2 1 1 1 30 2 1
7429 3 2 1 1 2 3 1
7430 1 1 1 2 33 1 2
7430 2 2 1 2 31 2 2
7430 3 1 1 2 14 3 2
7430 4 2 1 2 12 3 2
7431 1 1 1 1 54 1 1
7431 2 2 1 1 53 2 1
7432 1 1 6 1 37 1 1
7432 2 1 6 1 60 5 1
7432 3 2 6 1 58 5 1
7433 1 1 1 1 28 1 1
7433 2 1 1 5 35 11 1
7433 3 2 1 1 28 11 1
7434 1 1 1 1 62 1 1
7434 2 2 1 1 62 2 1
7434 3 2 1 1 22 3 1
7435 1 2 1 1 39 1 2
7435 2 1 1 1 5 3 2
7436 1 2 1 5 53 1 1
7436 2 1 1 1 58 2 1
7437 1 1 1 1 75 1 1
7437 2 2 1 1 69 2 1
7438 1 1 7 2 36 1 2
7438 2 2 7 2 31 2 2
7438 3 2 7 2 13 3 2
7438 4 1 7 2 7 3 2
7439 1 1 2 1 35 1 1
7439 2 1 2 1 11 3 1
7439 3 2 2 1 5 3 1
7440 1 2 1 1 32 1 2
7440 2 1 1 1 13 3 2
7440 3 2 1 1 8 3 2
7441 1 2 1 1 48 1 2
7441 2 2 1 1 17 3 2
7441 3 1 1 1 11 3 2
7442 1 2 1 1 39 1 1
7442 2 1 1 1 41 2 1
7442 3 1 1 1 7 3 1
7442 4 2 1 1 7 3 1
7443 1 1 5 1 51 1 1
7443 2 2 1 1 46 2 1
7443 3 1 5 1 18 3 1
7443 4 2 5 1 15 3 1
7444 1 1 1 1 43 1 1
7444 2 2 1 1 18 3 1
7444 3 1 1 1 17 3 1
7444 4 2 1 1 12 3 1
7445 1 1 1 2 52 1 1
7445 2 2 1 2 45 2 1
7445 3 2 1 2 20 3 1
7445 4 2 1 2 7 3 1
7446 1 1 1 1 79 1 1
7446 2 2 1 1 78 2 1
7447 1 2 2 1 71 1 1
7447 2 1 2 1 71 2 1
7448 1 2 8 1 31 1 2
7448 2 1 2 1 31 2 2
7448 3 1 2 1 9 3 2
7448 4 2 2 1 7 3 2
7449 1 2 1 1 54 1 2
7449 2 1 1 1 55 2 2
7449 3 1 1 1 21 3 2
7450 1 1 1 1 45 1 1
7450 2 2 1 1 50 2 1
7450 3 2 1 1 21 3 1
7450 4 2 1 1 17 3 1
7450 5 2 1 1 16 3 1
7451 1 2 1 1 48 1 1
7451 2 1 1 1 51 2 1
7451 3 2 1 1 18 3 1
7451 4 1 1 1 18 3 1
7452 1 1 1 1 81 1 1
7452 2 2 1 1 80 2 1
7453 1 1 6 1 44 1 1
7453 2 2 6 1 44 2 1
7454 1 1 1 1 68 1 1
7454 2 2 1 1 63 2 1
7455 1 1 1 1 47 1 1
7455 2 2 1 1 47 2 1
7455 3 1 1 1 20 3 1
7456 1 1 1 1 47 1 1
7456 2 2 1 1 49 2 1
7456 3 2 1 1 16 3 1
7456 4 2 1 1 14 3 1
7456 5 2 1 1 12 3 1
7457 1 2 1 1 51 1 1
7457 2 1 1 1 54 2 1
7457 3 2 1 1 20 3 1
7458 1 2 1 1 40 1 1
7458 2 1 1 1 48 11 1
7459 1 2 2 1 69 1 1
7459 2 1 2 1 70 2 1
7460 1 2 1 1 54 1 1
7460 2 1 1 1 55 2 1
7461 1 2 1 1 53 1 1
7461 2 1 1 1 51 2 1
7462 1 1 1 1 59 1 1
7462 2 2 1 1 58 2 1
7462 3 2 1 1 28 3 1
7463 1 2 2 1 47 1 1
7463 2 1 2 1 52 2 1
7463 3 1 2 1 14 3 1
7463 4 1 2 1 10 3 1
7463 5 1 2 1 5 3 1
7464 1 1 2 1 70 1 1
7464 2 2 2 1 54 2 1
7465 1 2 1 1 33 1 2
7465 2 1 1 1 33 2 2
7466 1 2 1 1 53 1 1
7466 2 1 1 1 57 2 1
7466 3 1 1 1 13 3 1
7467 1 2 2 1 52 1 2
7467 2 1 2 1 21 3 2
7467 3 1 2 1 14 3 2
7467 4 2 2 1 16 9 2
7467 5 2 2 1 15 9 2
7467 6 1 2 1 11 9 2
7468 1 2 1 1 28 1 1
7468 2 1 1 1 28 2 1
7468 3 2 1 1 4 3 1
7469 1 2 1 1 36 1 2
7469 2 1 1 1 41 11 2
7470 1 1 1 1 70 1 1
7470 2 2 1 1 73 2 1
7471 1 2 1 1 56 1 1
7471 2 1 1 1 57 2 1
7472 1 1 1 1 82 1 1
7472 2 2 1 1 79 2 1
7473 1 1 1 1 70 1 1
7473 2 2 1 1 69 2 1
7473 3 1 1 1 42 3 1
7474 1 1 6 1 50 1 2
7474 2 2 6 1 45 2 2
7474 3 1 6 1 8 3 2
7475 1 1 1 2 56 1 1
7475 2 2 1 2 29 2 1
7475 3 2 1 2 13 3 1
7475 4 1 1 2 8 3 1
7476 1 2 1 2 38 1 1
7476 2 1 1 2 38 2 1
7476 3 2 1 2 15 3 1
7476 4 1 1 2 13 3 1
7476 5 1 1 2 8 3 1
7477 1 1 1 1 47 1 2
7477 2 2 1 1 46 2 2
7478 1 1 2 1 59 1 1
7478 2 2 2 1 52 2 1
7478 3 1 2 1 87 6 1
7479 1 1 1 1 32 1 1
7479 2 2 1 1 27 2 1
7479 3 1 1 1 8 3 1
7479 4 2 1 1 5 3 1
7480 1 1 1 1 28 1 1
7480 2 2 1 1 25 2 1
7481 1 2 1 1 59 1 1
7481 2 2 1 1 30 3 1
7481 3 2 1 1 8 9 1
7481 4 1 1 1 52 11 1
7482 1 1 1 1 42 1 1
7482 2 1 1 1 74 5 1
7483 1 1 1 1 70 1 1
7483 2 2 1 1 73 2 1
7484 1 1 1 1 44 1 2
7484 2 2 1 1 43 2 2
7485 1 1 1 1 57 1 1
7485 2 2 1 1 54 2 1
7485 3 1 1 1 11 3 1
7486 1 1 2 1 60 1 1
7486 2 2 2 1 59 2 1
7486 3 1 2 1 90 6 1
7487 1 1 1 1 54 1 1
7487 2 1 1 1 25 3 1
7488 1 1 1 1 78 1 1
7488 2 2 1 1 74 2 1
7489 1 1 1 1 52 1 2
7489 2 2 1 1 46 2 2
7489 3 1 1 1 17 3 2
7490 1 1 1 2 60 1 1
7490 2 1 1 2 23 3 1
7490 3 2 1 2 63 7 1
7491 1 1 1 1 44 1 2
7491 2 2 1 1 17 3 2
7491 3 2 1 1 16 3 2
7492 1 1 1 1 48 1 1
7492 2 2 1 1 15 3 1
7493 1 2 9 1 55 1 1
7493 2 2 9 1 29 3 1
7493 3 1 9 1 25 3 1
7493 4 2 2 1 18 3 1
7493 5 1 9 1 8 9 1
7494 1 2 2 1 29 1 2
7494 2 1 2 1 10 3 2
7494 3 2 2 1 8 3 2
7495 1 1 1 1 47 1 1
7495 2 2 1 1 36 2 1
7495 3 1 1 1 8 3 1
7495 4 2 1 1 6 3 1
7496 1 1 1 1 26 1 1
7496 2 2 1 1 23 2 1
7497 1 1 1 3 26 1 1
7497 2 1 1 3 1 3 1
7497 3 2 1 1 27 11 1
7498 1 2 1 1 37 1 1
7498 2 1 1 1 36 2 1
7498 3 2 1 1 8 3 1
7498 4 1 1 1 7 3 1
7499 1 1 1 1 47 1 1
7499 2 2 1 1 46 2 1
7499 3 1 1 1 16 3 1
7499 4 2 1 1 13 3 1
7500 1 2 1 1 77 1 1
7500 2 1 1 1 76 2 1
7501 1 1 1 2 60 1 1
7501 2 1 1 2 37 3 1
7501 3 1 1 2 35 3 1
7502 1 2 1 1 66 1 1
7502 2 1 1 1 70 2 1
7503 1 1 1 5 26 1 2
7503 2 2 6 1 26 2 2
7504 1 1 1 1 94 1 1
7504 2 2 1 1 94 2 1
7505 1 2 1 1 58 1 1
7505 2 2 1 1 54 11 1
7506 1 2 7 2 34 1 2
7506 2 1 7 2 10 3 2
7506 3 2 7 2 8 3 2
7506 4 1 7 2 3 3 2
7506 5 1 7 2 34 11 2
7507 1 2 2 1 54 1 1
7507 2 1 2 1 57 11 1
7508 1 1 1 1 39 1 1
7508 2 2 1 1 31 2 1
7508 3 2 1 1 4 3 1
7509 1 1 1 2 32 1 1
7509 2 2 1 2 33 2 1
7509 3 1 1 2 6 3 1
7509 4 1 1 2 1 3 1
7510 1 2 1 1 34 1 1
7510 2 1 1 1 14 3 1
7511 1 2 1 1 44 1 1
7511 2 2 1 1 19 3 1
7512 1 1 1 1 82 1 2
7512 2 2 1 1 77 2 2
7513 1 1 1 1 67 1 1
7513 2 2 1 1 63 2 1
7514 1 1 1 1 54 1 1
7514 2 2 1 1 50 2 1
7515 1 2 8 1 37 1 1
7515 2 1 2 1 43 2 1
7516 1 2 1 1 62 1 1
7516 2 1 1 1 25 10 1
7516 3 1 1 1 59 11 1
7517 1 1 2 1 53 1 1
7517 2 2 1 1 39 11 1
7517 3 1 8 1 18 12 1
7517 4 2 8 1 14 12 1
7517 5 1 8 1 12 12 1
7518 1 2 1 1 37 1 1
7518 2 1 1 1 36 2 1
7519 1 1 1 1 71 1 1
7519 2 2 1 1 68 11 1
7520 1 2 2 1 44 1 2
7520 2 1 2 1 16 3 2
7521 1 1 1 1 53 1 1
7521 2 1 1 1 24 3 1
7521 3 2 1 1 53 11 1
7522 1 1 1 1 77 1 1
7522 2 2 1 1 76 2 1
7523 1 1 1 1 25 1 2
7523 2 1 1 1 26 11 2
7523 3 1 1 1 25 11 2
7524 1 2 1 1 43 1 1
7524 2 1 1 1 47 11 1
7525 1 1 1 1 30 1 2
7525 2 2 1 1 28 2 2
7525 3 1 1 1 9 3 2
7525 4 1 1 1 7 3 2
7526 1 2 1 1 58 1 1
7526 2 1 1 1 57 2 1
7527 1 1 8 1 60 1 1
7527 2 2 8 1 48 2 1
7527 3 2 8 1 11 3 1
7528 1 1 1 1 40 1 1
7528 2 2 1 1 55 2 1
7529 1 2 1 1 55 1 1
7529 2 1 1 1 56 2 1
7529 3 2 1 1 21 3 1
7529 4 2 1 1 21 3 1
7530 1 2 8 2 37 1 1
7530 2 1 1 1 43 2 1
7530 3 1 9 2 19 3 1
7530 4 1 8 2 3 3 1
7530 5 2 1 1 13 3 1
7530 6 1 8 2 18 12 1
7531 1 1 1 1 33 1 1
7531 2 2 1 1 34 2 1
7531 3 2 1 1 2 3 1
7532 1 1 4 1 44 1 1
7532 2 2 4 1 41 2 1
7533 1 1 1 2 53 1 1
7533 2 2 1 2 53 2 1
7534 1 1 1 5 57 1 1
7534 2 2 1 5 52 2 1
7535 1 1 1 1 31 1 2
7535 2 2 1 1 34 2 2
7535 3 1 1 1 1 3 2
7536 1 1 1 1 65 1 1
7536 2 2 1 1 49 2 1
7536 3 2 1 1 14 3 1
7537 1 2 1 1 59 1 1
7537 2 2 1 1 31 3 1
7537 3 2 1 1 21 9 1
7538 1 1 1 1 72 1 1
7538 2 2 1 1 66 2 1
7539 1 1 1 1 41 1 2
7539 2 2 1 1 30 11 2
7539 3 2 1 1 11 12 2
7539 4 2 1 1 9 12 2
7539 5 2 1 1 6 12 2
7540 1 1 1 1 80 1 1
7540 2 2 1 1 79 2 1
7541 1 1 1 1 25 1 2
7541 2 1 1 1 4 3 2
7541 3 2 1 1 25 11 2
7542 1 1 1 1 58 1 1
7542 2 2 1 1 57 2 1
7542 3 2 1 1 25 3 1
7543 1 1 1 1 68 1 1
7543 2 1 1 1 43 3 1
7544 1 1 1 1 44 1 1
7544 2 2 1 1 39 2 1
7544 3 1 1 1 10 3 1
7545 1 1 1 1 36 1 1
7545 2 2 1 1 36 2 1
7545 3 1 1 1 11 3 1
7545 4 1 1 1 10 3 1
7545 5 1 1 1 4 3 1
7546 1 2 1 1 52 1 1
7546 2 1 1 1 49 2 1
7546 3 2 1 1 23 3 1
7546 4 1 1 1 19 3 1
7546 5 1 1 1 81 6 1
7547 1 1 1 1 62 1 1
7547 2 2 1 1 61 2 1
7547 3 1 1 1 35 3 1
7548 1 1 1 1 57 1 1
7548 2 2 1 1 52 2 1
7548 3 2 1 1 23 3 1
7548 4 2 1 1 21 3 1
7549 1 1 2 1 55 1 2
7549 2 1 2 1 24 3 2
7549 3 1 2 1 59 7 2
7550 1 2 1 5 42 1 2
7550 2 1 1 5 38 2 2
7550 3 1 1 5 19 7 2
7550 4 1 1 5 18 7 2
7550 5 2 1 5 17 7 2
7551 1 2 8 1 63 1 1
7551 2 1 2 1 53 2 1
7551 3 1 8 1 29 3 1
7552 1 1 1 1 37 1 1
7552 2 2 1 1 33 2 1
7552 3 2 1 1 8 3 1
7553 1 1 1 1 39 1 2
7553 2 2 1 1 37 2 2
7553 3 1 1 1 18 3 2
7553 4 1 1 1 14 3 2
7553 5 1 1 1 10 3 2
7553 6 1 1 1 19 3 2
7554 1 1 1 5 56 1 2
7554 2 2 1 5 58 2 2
7554 3 1 1 5 21 3 2
7554 4 2 1 5 93 5 2
7555 1 1 2 1 69 1 1
7555 2 2 2 1 74 2 1
7556 1 2 1 1 56 1 1
7556 2 2 1 1 69 11 1
7557 1 2 1 1 28 1 2
7557 2 1 1 1 27 2 2
7557 3 1 1 1 7 3 2
7557 4 2 1 1 6 3 2
7558 1 1 1 1 64 1 1
7558 2 2 1 1 62 2 1
7559 1 1 1 5 72 1 1
7559 2 2 1 5 69 2 1
7560 1 2 1 1 66 1 1
7560 2 1 1 1 66 2 1
7561 1 1 1 1 69 1 1
7561 2 2 1 1 66 2 1
7562 1 2 1 1 41 1 1
7562 2 1 1 1 43 2 1
7562 3 2 1 1 7 3 1
7562 4 2 1 1 4 3 1
7563 1 1 1 2 43 1 1
7563 2 2 1 2 40 2 1
7563 3 1 1 2 21 3 1
7563 4 1 1 2 18 3 1
7563 5 1 1 2 6 3 1
7563 6 2 1 2 5 3 1
7564 1 1 1 1 54 1 1
7564 2 2 1 1 54 2 1
7564 3 2 1 1 23 3 1
7565 1 1 1 1 42 1 1
7565 2 2 1 1 50 2 1
7565 3 1 1 1 28 3 1
7565 4 2 1 1 44 7 1
7565 5 1 1 1 23 10 1
7566 1 1 1 1 28 1 1
7566 2 2 1 1 33 2 1
7567 1 1 1 1 40 1 1
7567 2 2 1 1 35 11 1
7568 1 1 2 1 28 1 1
7568 2 1 2 1 1 3 1
7568 3 2 2 1 30 11 1
7569 1 1 1 1 38 1 2
7569 2 1 1 1 5 3 2
7570 1 1 1 1 42 1 1
7570 2 2 1 1 5 3 1
7571 1 2 2 1 49 1 2
7571 2 1 2 1 61 2 2
7571 3 1 2 1 18 9 2
7572 1 1 1 1 58 1 2
7572 2 2 2 2 46 11 2
7573 1 1 1 1 54 1 1
7573 2 2 1 1 50 2 1
7574 1 1 1 1 41 1 1
7574 2 1 1 1 37 7 1
7574 3 1 1 1 36 7 1
7574 4 2 1 1 57 5 1
7574 5 1 1 1 55 12 1
7575 1 1 1 1 46 1 1
7575 2 2 1 1 46 2 1
7575 3 1 1 1 19 3 1
7575 4 2 1 1 18 3 1
7575 5 1 1 1 15 3 1
7575 6 2 1 1 13 3 1
7576 1 2 7 5 56 1 1
7576 2 1 7 5 10 3 1
7576 3 1 7 5 83 5 1
7576 4 2 7 5 82 5 1
7577 1 1 1 1 55 1 1
7577 2 2 1 1 52 2 1
7578 1 2 2 1 21 1 2
7578 2 1 2 1 24 11 2
7579 1 2 2 1 40 1 1
7579 2 1 2 1 42 2 1
7579 3 2 2 1 13 3 1
7579 4 2 2 1 68 10 1
7580 1 2 2 1 35 1 2
7580 2 1 2 1 10 3 2
7581 1 1 1 1 39 1 2
7581 2 2 1 5 37 2 2
7581 3 1 1 1 3 3 2
7581 4 1 1 1 1 3 2
7582 1 1 1 1 68 1 1
7582 2 1 1 1 70 7 1
7583 1 1 1 1 56 1 1
7583 2 2 1 1 53 2 1
7583 3 2 1 1 10 10 1
7584 1 1 1 3 38 1 2
7584 2 2 6 1 35 2 2
7585 1 1 1 1 35 1 2
7585 2 2 1 1 29 2 2
7585 3 1 1 1 2 3 2
7586 1 1 1 1 51 1 1
7586 2 2 1 1 51 2 1
7586 3 2 1 1 18 3 1
7587 1 1 1 1 53 1 1
7587 2 2 6 1 53 2 1
7588 1 2 1 1 34 1 1
7588 2 1 1 1 34 2 1
7588 3 1 1 1 8 3 1
7588 4 1 1 1 6 3 1
7588 5 1 1 1 3 3 1
7589 1 1 1 1 59 1 1
7589 2 2 1 1 59 2 1
7590 1 1 2 1 67 1 1
7590 2 2 2 1 38 3 1
7591 1 2 2 1 53 1 1
7591 2 2 2 1 82 5 1
7592 1 2 1 2 48 1 1
7592 2 1 1 2 50 2 1
7592 3 1 1 2 19 3 1
7592 4 1 1 2 14 3 1
7592 5 1 1 2 12 3 1
7592 6 1 1 2 7 3 1
7593 1 2 1 1 70 1 1
7593 2 1 1 1 72 2 1
7594 1 2 1 1 35 1 1
7594 2 1 1 1 36 2 1
7594 3 2 1 1 3 3 1
7595 1 2 1 1 56 1 1
7595 2 1 1 1 24 3 1
7596 1 2 1 1 30 1 2
7596 2 1 1 1 30 2 2
7596 3 2 1 1 9 3 2
7596 4 2 1 1 7 3 2
7596 5 1 1 1 4 3 2
7596 6 1 1 1 1 3 2
7597 1 1 1 1 61 1 1
7597 2 2 1 1 52 11 1
7598 1 2 1 1 40 1 2
7598 2 1 1 1 43 2 2
7598 3 2 1 1 16 3 2
7599 1 1 7 5 28 1 2
7599 2 2 7 5 32 2 2
7599 3 2 7 5 1 3 2
7599 4 1 7 5 30 7 2
7600 1 2 1 1 37 1 1
7600 2 2 1 1 5 3 1
7601 1 2 2 1 63 1 1
7601 2 1 2 1 64 2 1
7602 1 1 2 1 57 1 1
7602 2 2 2 1 26 3 1
7602 3 2 2 1 46 10 1
7603 1 1 1 1 65 1 1
7603 2 2 1 1 55 11 1
7604 1 2 1 1 56 1 1
7604 2 1 1 1 86 5 1
7605 1 2 1 1 77 1 1
7605 2 1 1 1 81 2 1
7606 1 1 1 1 73 1 1
7606 2 2 1 1 73 2 1
7607 1 1 1 4 84 1 2
7607 2 2 1 4 80 2 2
7608 1 1 2 1 51 1 1
7608 2 2 2 1 50 2 1
7608 3 2 2 1 24 3 1
7609 1 2 1 1 35 1 2
7609 2 1 1 1 11 3 2
7610 1 1 1 2 62 1 1
7610 2 2 1 2 56 2 1
7610 3 1 1 2 26 3 1
7611 1 1 1 1 48 1 2
7611 2 2 1 1 15 3 2
7612 1 1 1 1 54 1 1
7612 2 2 1 1 47 2 1
7612 3 2 1 1 6 3 1
7613 1 1 1 1 63 1 1
7613 2 2 1 1 62 2 1
7614 1 1 2 1 27 1 2
7614 2 2 2 1 28 2 2
7614 3 1 2 1 9 7 2
7614 4 2 2 1 48 5 2
7615 1 1 1 1 46 1 1
7615 2 2 1 1 41 2 1
7615 3 1 1 1 19 3 1
7616 1 1 1 1 54 1 1
7616 2 2 1 1 53 2 1
7617 1 2 2 1 46 1 1
7617 2 1 2 1 46 2 1
7618 1 2 1 1 24 1 1
7618 2 1 1 1 26 11 1
7619 1 2 1 1 51 1 2
7619 2 2 8 1 18 3 2
7620 1 2 1 1 37 1 2
7620 2 1 1 1 43 2 2
7620 3 2 1 1 16 3 2
7620 4 2 1 1 18 3 2
7620 5 2 1 1 71 5 2
7621 1 1 1 1 78 1 1
7621 2 2 1 1 77 2 1
7622 1 2 1 1 60 1 1
7622 2 1 1 1 57 2 1
7623 1 2 1 1 51 1 2
7623 2 2 1 1 19 3 2
7623 3 2 1 1 17 3 2
7623 4 1 1 1 9 3 2
7624 1 2 1 2 53 1 1
7624 2 1 1 2 54 2 1
7624 3 2 1 2 28 3 1
7624 4 1 1 2 5 9 1
7625 1 2 1 1 47 1 1
7625 2 1 1 1 43 2 1
7625 3 2 1 1 13 3 1
7625 4 1 1 1 10 3 1
7626 1 2 1 2 40 1 1
7626 2 1 1 2 17 3 1
7626 3 2 1 2 23 7 1
7627 1 2 1 1 61 1 1
7627 2 1 1 1 65 2 1
7628 1 1 1 1 71 1 1
7628 2 2 1 1 70 2 1
7629 1 1 1 2 61 1 1
7629 2 2 1 2 55 2 1
7629 3 1 1 2 33 3 1
7630 1 2 1 2 48 1 2
7630 2 1 1 2 28 3 2
7630 3 1 1 2 23 3 2
7631 1 1 1 1 70 1 1
7631 2 2 1 1 70 2 1
7632 1 2 1 1 53 1 2
7632 2 1 1 1 56 2 2
7632 3 1 1 1 21 3 2
7632 4 2 1 1 19 3 2
7633 1 2 1 1 63 1 1
7633 2 1 1 1 63 2 1
7634 1 2 1 1 48 1 1
7634 2 1 1 1 62 2 1
7634 3 1 1 1 23 3 1
7634 4 2 1 1 12 3 1
7635 1 2 1 1 56 1 1
7635 2 1 1 1 64 2 1
7636 1 1 6 1 41 1 1
7636 2 2 6 1 39 2 1
7636 3 2 6 1 9 3 1
7636 4 1 6 1 6 3 1
7637 1 1 1 1 32 1 1
7637 2 2 1 1 26 2 1
7637 3 2 1 1 4 3 1
7637 4 1 1 1 36 12 1
7638 1 1 1 1 64 1 1
7638 2 1 1 1 30 3 1
7639 1 1 1 1 80 1 1
7639 2 2 1 1 80 2 1
7640 1 1 1 1 47 1 2
7640 2 2 7 2 44 2 2
7641 1 1 1 1 63 1 1
7641 2 2 1 1 69 2 1
7641 3 2 1 1 15 3 1
7641 4 1 1 1 14 3 1
7642 1 1 1 1 87 1 1
7642 2 2 1 1 81 2 1
7642 3 2 1 1 54 3 1
7643 1 2 1 1 60 1 1
7643 2 1 1 1 52 2 1
7644 1 2 7 2 60 1 2
7644 2 1 7 2 22 9 2
7645 1 1 1 1 52 1 1
7645 2 2 1 1 50 2 1
7646 1 2 1 1 45 1 1
7646 2 1 1 1 50 2 1
7647 1 2 6 1 43 1 1
7647 2 1 6 1 45 2 1
7647 3 1 6 1 9 3 1
7647 4 1 6 1 3 3 1
7648 1 1 1 1 64 1 1
7648 2 2 1 1 52 2 1
7648 3 1 1 1 30 3 1
7649 1 2 1 1 41 1 1
7649 2 1 8 1 41 2 1
7649 3 1 1 1 14 3 1
7649 4 2 1 1 11 3 1
7649 5 2 1 1 9 3 1
7649 6 1 1 1 5 3 1
7650 1 2 1 1 33 1 2
7650 2 1 1 1 40 2 2
7650 3 2 1 1 17 3 2
7650 4 1 1 1 13 3 2
7650 5 2 1 1 13 10 2
7651 1 2 1 1 53 1 1
7651 2 1 8 1 22 3 1
7652 1 1 1 1 78 1 1
7652 2 2 1 1 72 2 1
7653 1 1 1 1 77 1 1
7653 2 2 1 1 74 2 1
7654 1 1 1 1 74 1 1
7654 2 2 1 1 72 2 1
7655 1 2 1 1 52 1 2
7655 2 1 7 1 46 11 2
7656 1 1 1 1 46 1 1
7656 2 1 1 1 45 11 1
7657 1 1 1 1 51 1 1
7657 2 2 1 1 52 2 1
7658 1 1 1 1 56 1 1
7658 2 2 1 1 52 2 1
7659 1 1 1 1 58 1 1
7659 2 2 1 1 56 2 1
7659 3 1 1 1 22 3 1
7659 4 2 1 1 20 3 1
7659 5 1 1 1 16 3 1
7659 6 1 1 1 12 3 1
7660 1 1 2 1 50 1 1
7660 2 2 2 1 38 2 1
7660 3 1 2 1 16 3 1
7660 4 1 2 1 8 3 1
7661 1 1 2 1 56 1 2
7661 2 2 2 1 41 2 2
7662 1 2 2 1 38 1 1
7662 2 1 2 1 16 3 1
7662 3 1 2 1 11 3 1
7663 1 1 7 2 40 1 2
7663 2 2 7 2 41 2 2
7663 3 1 7 2 6 3 2
7663 4 1 7 2 5 3 2
7664 1 1 1 1 81 1 1
7664 2 2 1 1 78 2 1
7665 1 2 1 1 46 1 1
7665 2 1 1 1 48 2 1
7665 3 1 1 1 20 3 1
7665 4 1 1 1 18 3 1
7665 5 2 1 1 15 3 1
7666 1 2 8 2 50 1 2
7666 2 1 1 1 54 2 2
7667 1 1 1 1 72 1 1
7667 2 2 1 1 71 2 1
7668 1 1 1 1 54 1 2
7668 2 1 1 1 27 3 2
7668 3 1 1 1 8 9 2
7668 4 2 1 1 5 9 2
7668 5 2 1 1 27 11 2
7668 6 2 1 1 52 11 2
7669 1 2 8 1 31 1 2
7669 2 1 8 1 9 3 2
7669 3 2 8 1 1 3 2
7670 1 2 2 1 45 1 2
7670 2 2 2 1 20 3 2
7671 1 1 1 1 24 1 2
7671 2 1 1 1 24 11 2
7671 3 1 1 1 24 11 2
7672 1 2 1 1 47 1 1
7672 2 1 1 1 25 3 1
7672 3 2 1 1 20 3 1
7673 1 1 1 1 45 1 1
7673 2 1 1 1 16 3 1
7674 1 2 2 1 64 1 2
7674 2 2 2 1 18 10 2
7675 1 1 1 1 66 1 1
7675 2 2 1 1 60 2 1
7676 1 2 2 1 31 1 2
7676 2 2 2 1 8 3 2
7677 1 1 1 2 59 1 1
7677 2 2 1 2 53 2 1
7677 3 1 1 2 27 3 1
7677 4 2 1 2 1 9 1
7677 5 2 1 2 23 4 1
7678 1 2 1 1 37 1 1
7678 2 1 7 2 39 2 1
7678 3 1 8 2 9 3 1
7678 4 1 8 2 7 3 1
7679 1 1 1 1 67 1 1
7679 2 1 1 1 23 11 1
7680 1 2 2 1 55 1 2
7680 2 1 2 1 54 2 2
7680 3 2 2 1 6 9 2
7681 1 2 1 2 44 1 1
7681 2 1 1 2 19 3 1
7681 3 1 1 2 45 11 1
7682 1 2 1 1 38 1 1
7682 2 1 1 1 46 11 1
7683 1 2 1 1 69 1 1
7683 2 1 1 1 72 2 1
7684 1 1 8 1 55 1 2
7684 2 2 1 1 41 2 2
7684 3 1 9 1 20 3 2
7685 1 1 1 1 27 1 1
7685 2 2 1 1 29 2 1
7686 1 1 2 1 48 1 1
7686 2 2 1 1 41 2 1
7686 3 2 8 1 8 3 1
7686 4 1 8 1 4 3 1
7687 1 1 2 1 65 1 1
7687 2 2 2 1 57 2 1
7688 1 1 1 1 70 1 1
7688 2 2 1 1 71 2 1
7689 1 1 1 1 71 1 1
7689 2 2 1 1 72 2 1
7690 1 1 1 1 55 1 2
7690 2 2 1 1 19 10 2
7691 1 1 1 1 44 1 1
7691 2 2 1 1 7 3 1
7691 3 2 1 1 5 3 1
7691 4 2 1 1 3 3 1
7691 5 2 1 1 38 11 1
7692 1 1 1 1 55 1 1
7692 2 1 1 1 24 3 1
7693 1 1 1 1 47 1 1
7693 2 2 1 1 45 2 1
7693 3 1 1 1 19 3 1
7693 4 1 1 1 17 3 1
7693 5 1 1 1 13 3 1
7693 6 1 1 1 4 3 1
7694 1 2 1 1 45 1 1
7694 2 1 1 1 45 2 1
7695 1 1 8 1 26 1 2
7695 2 2 2 1 43 11 2
7695 3 1 7 3 37 11 2
7695 4 1 7 3 37 11 2
7696 1 1 8 1 75 1 2
7696 2 2 8 1 65 2 2
7697 1 2 2 1 41 1 2
7697 2 1 2 1 20 3 2
7697 3 2 2 1 19 3 2
7697 4 1 2 1 17 3 2
7697 5 1 2 1 16 3 2
7697 6 1 2 1 16 3 2
7698 1 2 3 2 57 1 2
7698 2 2 3 2 13 9 2
7698 3 2 3 2 10 9 2
7698 4 2 3 2 9 9 2
7698 5 1 3 2 8 9 2
7698 6 2 3 2 4 9 2
7699 1 1 6 1 55 1 1
7699 2 2 6 1 56 2 1
7700 1 1 2 1 50 1 1
